x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk
-0.4613,0.4324,0.0434,-3.08364772242,[[-0.46171335]],[[ 0.43269441]],[[ 0.04345561]],[[-0.00196691]],[[-0.00393975]],[[ 0.00098626]],[[-3.09418002]],[[ 0.08536989]]
-0.4613,0.4324,0.0434,-3.08364772242,[[-0.46167458]],[[ 0.4326206]],[[ 0.04345501]],[[-0.00156417]],[[-0.00417693]],[[ 0.00090139]],[[-3.0920202]],[[ 0.09437177]]
-0.4613,0.4324,0.0434,-3.08364772242,[[-0.46163756]],[[ 0.43255469]],[[ 0.04345379]],[[-0.00120123]],[[-0.00434326]],[[ 0.00081839]],[[-3.09007397]],[[ 0.10128111]]
-0.461,0.4339,0.0432,-3.11558724774,[[-0.46156192]],[[ 0.43269867]],[[ 0.04342012]],[[-0.00059707]],[[-0.00305162]],[[ 0.00047879]],[[-3.09264085]],[[ 0.07660971]]
-0.461,0.4339,0.0432,-3.11558724774,[[-0.46149125]],[[ 0.43283439]],[[ 0.04338896]],[[ -6.88903950e-05]],[[-0.0019059]],[[ 0.00018724]],[[-3.09507476]],[[ 0.05455518]]
-0.461,0.4339,0.0432,-3.11558724774,[[-0.46142555]],[[ 0.43296171]],[[ 0.04336034]],[[ 0.00038865]],[[-0.00089708]],[[ -6.01377868e-05]],[[-3.09737099]],[[ 0.0349695]]
-0.461,0.4339,0.0432,-3.11558724774,[[-0.46136476]],[[ 0.43308057]],[[ 0.04333421]],[[ 0.00078084]],[[ -1.60465935e-05]],[[-0.00026721]],[[-3.09952677]],[[ 0.01770167]]
-0.461,0.4339,0.0432,-3.11558724774,[[-0.46130878]],[[ 0.43319102]],[[ 0.04331052]],[[ 0.00111283]],[[ 0.00074624]],[[-0.00043773]],[[-3.10154101]],[[ 0.00259949]]
-0.4614,0.4334,0.0433,-3.11558724774,[[-0.46131147]],[[ 0.43322567]],[[ 0.04330516]],[[ 0.00101764]],[[ 0.00093367]],[[-0.00044569]],[[-3.10341406]],[[-0.01048882]]
-0.4614,0.4334,0.0433,-3.11558724774,[[-0.46131461]],[[ 0.43325728]],[[ 0.04330059]],[[ 0.00092583]],[[ 0.00108712]],[[-0.00044661]],[[-3.10514757]],[[-0.02171331]]
-0.4614,0.4334,0.0433,-3.11558724774,[[-0.46131812]],[[ 0.43328594]],[[ 0.04329675]],[[ 0.0008378]],[[ 0.00120976]],[[-0.00044159]],[[-3.10674423]],[[-0.03122111]]
-0.4614,0.4334,0.0433,-3.11558724774,[[-0.46132193]],[[ 0.4333118]],[[ 0.04329356]],[[ 0.00075386]],[[ 0.00130459]],[[-0.00043165]],[[-3.10820768]],[[-0.03915544]]
-0.4614,0.4334,0.0433,-3.11558724774,[[-0.46132594]],[[ 0.43333499]],[[ 0.04329096]],[[ 0.00067423]],[[ 0.00137449]],[[-0.0004177]],[[-3.10954226]],[[-0.04565486]]
-0.4614,0.4334,0.0433,-3.11174752338,[[-0.4613301]],[[ 0.43335565]],[[ 0.04328889]],[[ 0.00059908]],[[ 0.00142218]],[[-0.00040056]],[[-3.1102348]],[[-0.04728131]]
-0.4614,0.4334,0.0433,-3.11174752338,[[-0.46133435]],[[ 0.43337394]],[[ 0.0432873]],[[ 0.0005285]],[[ 0.0014502]],[[-0.00038097]],[[-3.11084795]],[[-0.04824851]]
-0.4614,0.4334,0.0433,-3.11174752338,[[-0.46133864]],[[ 0.43339]],[[ 0.04328613]],[[ 0.00046253]],[[ 0.00146095]],[[-0.00035957]],[[-3.11138672]],[[-0.04863643]]
-0.4614,0.4334,0.0433,-3.11174752338,[[-0.46134292]],[[ 0.43340399]],[[ 0.04328533]],[[ 0.00040115]],[[ 0.00145667]],[[-0.00033694]],[[-3.11185614]],[[-0.04851965]]
-0.4614,0.4334,0.0433,-3.11174752338,[[-0.46134715]],[[ 0.43341605]],[[ 0.04328484]],[[ 0.00034433]],[[ 0.00143941]],[[-0.00031355]],[[-3.1122612]],[[-0.04796735]]
-0.461,0.4341,0.0431,-3.11750710991,[[-0.46129733]],[[ 0.4335208]],[[ 0.04325267]],[[ 0.00066401]],[[ 0.00206215]],[[-0.00054909]],[[-3.11338408]],[[-0.05240034]]
-0.461,0.4341,0.0431,-3.11750710991,[[-0.46125146]],[[ 0.4336168]],[[ 0.04322366]],[[ 0.00093437]],[[ 0.00258167]],[[-0.00073988]],[[-3.11439377]],[[-0.05574772]]
-0.461,0.4341,0.0431,-3.11750710991,[[-0.46120944]],[[ 0.43370434]],[[ 0.04319768]],[[ 0.00115956]],[[ 0.00300708]],[[-0.00089059]],[[-3.11529616]],[[-0.05812488]]
-0.461,0.4341,0.0431,-3.11750710991,[[-0.46117115]],[[ 0.43378375]],[[ 0.04317459]],[[ 0.00134357]],[[ 0.0033471]],[[-0.00100567]],[[-3.11609734]],[[-0.05964063]]
-0.461,0.4341,0.0431,-3.11750710991,[[-0.46113643]],[[ 0.43385538]],[[ 0.04315422]],[[ 0.00149025]],[[ 0.00361011]],[[-0.00108932]],[[-3.11680351]],[[-0.06039712]]
-0.4606,0.4346,0.043,-3.10057741617,[[-0.46105114]],[[ 0.4339871]],[[ 0.04312042]],[[ 0.00197531]],[[ 0.00426909]],[[-0.00127512]],[[-3.11513626]],[[-0.04474381]]
-0.4606,0.4346,0.043,-3.10057741617,[[-0.46097318]],[[ 0.43410674]],[[ 0.04309047]],[[ 0.00237654]],[[ 0.00479943]],[[-0.0014147]],[[-3.1135586]],[[-0.03078675]]
-0.4606,0.4346,0.043,-3.10057741617,[[-0.46090226]],[[ 0.43421482]],[[ 0.04306412]],[[ 0.00270152]],[[ 0.00521357]],[[-0.00151363]],[[-3.11207311]],[[-0.01842686]]
-0.4606,0.4346,0.043,-3.10057741617,[[-0.4608381]],[[ 0.4343119]],[[ 0.04304116]],[[ 0.00295752]],[[ 0.00552332]],[[-0.00157714]],[[-3.11068117]],[[-0.00756356]]
-0.4606,0.4346,0.043,-3.10057741617,[[-0.46078038]],[[ 0.43439856]],[[ 0.04302133]],[[ 0.00315146]],[[ 0.00573991]],[[-0.00161005]],[[-3.10938309]],[[ 0.00190409]]
-0.4606,0.4346,0.043,-3.10057741617,[[-0.46072878]],[[ 0.4344754]],[[ 0.0430044]],[[ 0.00328992]],[[ 0.00587388]],[[-0.00161683]],[[-3.1081783]],[[ 0.01007637]]
-0.4614,0.4324,0.0435,-3.12047416964,[[-0.4607909]],[[ 0.43424613]],[[ 0.04307001]],[[ 0.00263503]],[[ 0.00388896]],[[-0.00095342]],[[-3.10975046]],[[-0.0014535]]
-0.4614,0.4324,0.0435,-3.12047416964,[[-0.4608503]],[[ 0.43403064]],[[ 0.04313071]],[[ 0.00204401]],[[ 0.00213573]],[[-0.00038366]],[[-3.1112102]],[[-0.01141389]]
-0.4614,0.4324,0.0435,-3.12047416964,[[-0.4609068]],[[ 0.43382906]],[[ 0.0431865]],[[ 0.00151374]],[[ 0.00059924]],[[ 0.00010003]],[[-3.11255911]],[[-0.01992398]]
-0.4614,0.4324,0.0435,-3.12047416964,[[-0.46096027]],[[ 0.43364139]],[[ 0.04323743]],[[ 0.00104095]],[[-0.00073547]],[[ 0.00050513]],[[-3.1137996]],[[-0.02710031]]
-0.4614,0.4324,0.0435,-3.12047416964,[[-0.4610106]],[[ 0.4334675]],[[ 0.04328363]],[[ 0.00062228]],[[-0.00188322]],[[ 0.00083895]],[[-3.11493476]],[[-0.03305615]]
-0.4614,0.4324,0.0435,-3.12047416964,[[-0.46105777]],[[ 0.43330715]],[[ 0.04332526]],[[ 0.00025432]],[[-0.00285857]],[[ 0.00110855]],[[-3.11596826]],[[-0.03790079]]
-0.4614,0.4324,0.0435,-3.12047416964,[[-0.46110175]],[[ 0.43316]],[[ 0.0433625]],[[ -6.63474141e-05]],[[-0.00367571]],[[ 0.0013207]],[[-3.11690419]],[[-0.04173915]]
-0.4614,0.4324,0.0435,-3.12047416964,[[-0.46114258]],[[ 0.43302565]],[[ 0.04339556]],[[-0.00034312]],[[-0.00434839]],[[ 0.00148183]],[[-3.11774703]],[[-0.04467131]]
-0.461,0.4336,0.0432,-3.11576178066,[[-0.4611263]],[[ 0.43306554]],[[ 0.04337676]],[[-0.00020733]],[[-0.00377375]],[[ 0.00120911]],[[-3.11786555]],[[-0.04240939]]
-0.461,0.4336,0.0432,-3.11576178066,[[-0.46111105]],[[ 0.43310502]],[[ 0.04335868]],[[ -8.79246559e-05]],[[-0.00324156]],[[ 0.00096429]],[[-3.1179485]],[[-0.04005828]]
-0.461,0.4336,0.0432,-3.11576178066,[[-0.46109683]],[[ 0.43314378]],[[ 0.04334142]],[[  1.61806234e-05]],[[-0.00275104]],[[ 0.0007461]],[[-3.11799993]],[[-0.03765187]]
-0.4613,0.4333,0.0433,-3.14473424624,[[-0.4611241]],[[ 0.43314106]],[[ 0.04334107]],[[-0.00017294]],[[-0.00258015]],[[ 0.00068273]],[[-3.12193344]],[[-0.06216675]]
-0.4613,0.4333,0.0433,-3.14473424624,[[-0.46114934]],[[ 0.43314019]],[[ 0.04334025]],[[-0.00033493]],[[-0.00240833]],[[ 0.00062064]],[[-3.12554818]],[[-0.08279514]]
-0.4613,0.4333,0.0433,-3.14473424624,[[-0.46117257]],[[ 0.43314092]],[[ 0.04333903]],[[-0.00047194]],[[-0.00223729]],[[ 0.00056042]],[[-3.12885356]],[[-0.09986967]]
-0.4613,0.4333,0.0433,-3.14473424624,[[-0.46119385]],[[ 0.43314304]],[[ 0.0433375]],[[-0.00058607]],[[-0.00206853]],[[ 0.00050256]],[[-3.13186058]],[[-0.11371112]]
-0.4613,0.4333,0.0433,-3.14473424624,[[-0.46121324]],[[ 0.43314633]],[[ 0.04333573]],[[-0.00067935]],[[-0.0019033]],[[ 0.00044743]],[[-3.13458154]],[[-0.12462706]]
-0.4613,0.4333,0.0433,-3.14473424624,[[-0.46123083]],[[ 0.4331506]],[[ 0.04333378]],[[-0.00075373]],[[-0.00174267]],[[ 0.00039532]],[[-3.13702974]],[[-0.13291076]]
-0.4613,0.4333,0.0433,-3.14473424624,[[-0.46124668]],[[ 0.43315569]],[[ 0.0433317]],[[-0.00081105]],[[-0.00158751]],[[ 0.0003464]],[[-3.1392192]],[[-0.1388404]]
-0.4613,0.4333,0.0433,-3.14473424624,[[-0.46126089]],[[ 0.43316143]],[[ 0.04332955]],[[-0.0008531]],[[-0.00143852]],[[ 0.00030081]],[[-3.1411645]],[[-0.14267851]]
-0.4611,0.4338,0.0432,-3.12675735495,[[-0.46124656]],[[ 0.43323516]],[[ 0.04331137]],[[-0.00069552]],[[-0.00083121]],[[ 0.00012898]],[[-3.14045449]],[[-0.12795168]]
-0.4611,0.4338,0.0432,-3.12675735495,[[-0.4612328]],[[ 0.43330419]],[[ 0.04329466]],[[-0.00055274]],[[-0.00029814]],[[ -1.70673508e-05]],[[-3.13971291]],[[-0.11402218]]
-0.4611,0.4338,0.0432,-3.12675735495,[[-0.46121966]],[[ 0.43336852]],[[ 0.04327939]],[[-0.00042409]],[[ 0.00016578]],[[-0.00013956]],[[-3.13895091]],[[-0.10091197]]
-0.4611,0.4338,0.0432,-3.12675735495,[[-0.46120718]],[[ 0.43342819]],[[ 0.04326553]],[[-0.00030885]],[[ 0.00056554]],[[-0.00024066]],[[-3.13817832]],[[-0.08863242]]
-0.4611,0.4338,0.0432,-3.12675735495,[[-0.46119539]],[[ 0.43348325]],[[ 0.04325304]],[[-0.00020629]],[[ 0.0009061]],[[-0.00032249]],[[-3.13740378]],[[-0.07718565]]
-0.4618,0.432,0.0436,-3.10145008079,[[-0.46127876]],[[ 0.43329093]],[[ 0.04330577]],[[-0.00076671]],[[-0.00048188]],[[ 0.00013146]],[[-3.13321952]],[[-0.04302792]]
-0.4618,0.432,0.0436,-3.10145008079,[[-0.46135574]],[[ 0.43311255]],[[ 0.04335389]],[[-0.00124437]],[[-0.00167806]],[[ 0.00051116]],[[-3.12930444]],[[-0.01307959]]
-0.4618,0.432,0.0436,-3.10145008079,[[-0.46142646]],[[ 0.43294789]],[[ 0.04339752]],[[-0.001646]],[[-0.00269721]],[[ 0.00082357]],[[-3.12565864]],[[ 0.01294887]]
-0.4618,0.432,0.0436,-3.10145008079,[[-0.4614911]],[[ 0.43279664]],[[ 0.04343679]],[[-0.00197812]],[[-0.00355374]],[[ 0.00107537]],[[-3.12227968]],[[ 0.03534435]]
-0.4618,0.432,0.0436,-3.10145008079,[[-0.4615499]],[[ 0.43265839]],[[ 0.04347191]],[[-0.00224702]],[[-0.00426163]],[[ 0.001273]],[[-3.11916298]],[[ 0.05438882]]
-0.4614,0.4341,0.0432,-3.12169590012,[[-0.46154911]],[[ 0.43281607]],[[ 0.04343915]],[[-0.0020867]],[[-0.00288119]],[[ 0.00090403]],[[-3.11903431]],[[ 0.05152714]]
-0.4614,0.4341,0.0432,-3.12169590012,[[-0.46154704]],[[ 0.43296442]],[[ 0.04340853]],[[-0.00192861]],[[-0.00166024]],[[ 0.00058229]],[[-3.11894775]],[[ 0.0485724]]
-0.4614,0.4341,0.0432,-3.12169590012,[[-0.46154388]],[[ 0.4331033]],[[ 0.0433801]],[[-0.00177391]],[[-0.00058861]],[[ 0.00030442]],[[-3.11889844]],[[ 0.04556464]]
-0.4614,0.4341,0.0432,-3.12169590012,[[-0.46153981]],[[ 0.43323271]],[[ 0.04335388]],[[-0.00162359]],[[ 0.00034387]],[[  6.70080076e-05]],[[-3.1188818]],[[ 0.04253899]]
-0.4614,0.4341,0.0432,-3.12169590012,[[-0.46153499]],[[ 0.43335273]],[[ 0.04332985]],[[-0.00147846]],[[ 0.00114732]],[[-0.00013334]],[[-3.11889358]],[[ 0.039526]]
-0.4614,0.4341,0.0432,-3.12169590012,[[-0.46152956]],[[ 0.4334635]],[[ 0.04330798]],[[-0.00133916]],[[ 0.00183167]],[[-0.00029994]],[[-3.11892983]],[[ 0.036552]]
-0.4614,0.4341,0.0432,-3.12169590012,[[-0.46152366]],[[ 0.43356524]],[[ 0.04328821]],[[-0.00120621]],[[ 0.00240663]],[[-0.00043603]],[[-3.11898692]],[[ 0.03363937]]
-0.4614,0.4334,0.0433,-3.14229078529,[[-0.46151741]],[[ 0.43356376]],[[ 0.04328643]],[[-0.00107997]],[[ 0.00223057]],[[-0.00041509]],[[-3.12184078]],[[ 0.01165202]]
-0.4614,0.4334,0.0433,-3.14229078529,[[-0.4615109]],[[ 0.43356095]],[[ 0.04328511]],[[-0.00096073]],[[ 0.00205751]],[[-0.00039212]],[[-3.12449972]],[[-0.0074765]]
-0.4614,0.4334,0.0433,-3.14229078529,[[-0.46150425]],[[ 0.43355703]],[[ 0.04328419]],[[-0.00084865]],[[ 0.00188867]],[[-0.00036773]],[[-3.1269653]],[[-0.02395409]]
-0.4614,0.4334,0.0433,-3.14229078529,[[-0.46149752]],[[ 0.43355218]],[[ 0.04328363]],[[-0.0007438]],[[ 0.00172505]],[[-0.00034247]],[[-3.12924069]],[[-0.03798524]]
-0.4614,0.4334,0.0433,-3.14229078529,[[-0.46149079]],[[ 0.43354656]],[[ 0.04328337]],[[-0.00064617]],[[ 0.00156747]],[[-0.00031682]],[[-3.13133039]],[[-0.04976959]]
-0.4614,0.4334,0.0433,-3.14229078529,[[-0.46148413]],[[ 0.43354035]],[[ 0.04328336]],[[-0.00055572]],[[ 0.00141657]],[[-0.00029115]],[[-3.13324003]],[[-0.05950075]]
-0.4611,0.4335,0.0432,-3.10825686488,[[-0.4614371]],[[ 0.43354715]],[[ 0.0432676]],[[-0.00019328]],[[ 0.00136587]],[[-0.00039544]],[[-3.13038326]],[[-0.03571099]]
-0.4611,0.4335,0.0432,-3.10825686488,[[-0.46139328]],[[ 0.43355261]],[[ 0.04325347]],[[ 0.00012205]],[[ 0.00130931]],[[-0.00047794]],[[-3.12770622]],[[-0.01479951]]
-0.4611,0.4335,0.0432,-3.10825686488,[[-0.46135265]],[[ 0.43355683]],[[ 0.04324091]],[[ 0.00039369]],[[ 0.00124821]],[[-0.00054106]],[[-3.12520955]],[[ 0.0034276]]
-0.4611,0.4335,0.0432,-3.10825686488,[[-0.46131515]],[[ 0.43355996]],[[ 0.04322983]],[[ 0.00062501]],[[ 0.00118374]],[[-0.00058708]],[[-3.12289213]],[[ 0.01916309]]
-0.4611,0.4335,0.0432,-3.10825686488,[[-0.46128071]],[[ 0.43356211]],[[ 0.04322013]],[[ 0.0008193]],[[ 0.00111696]],[[-0.00061814]],[[-3.12075133]],[[ 0.03259683]]
-0.4613,0.4332,0.0433,-3.12082323549,[[-0.46127622]],[[ 0.43352291]],[[ 0.0432277]],[[ 0.00079374]],[[ 0.00076978]],[[-0.00050659]],[[-3.12047906]],[[ 0.03222678]]
-0.4613,0.4332,0.0433,-3.12082323549,[[-0.46127256]],[[ 0.43348599]],[[ 0.043235]],[[ 0.00076424]],[[ 0.00046229]],[[-0.0004063]],[[-3.12024673]],[[ 0.03160694]]
-0.4613,0.4332,0.0433,-3.12082323549,[[-0.46126966]],[[ 0.43345139]],[[ 0.04324197]],[[ 0.00073161]],[[ 0.000192]],[[-0.00031677]],[[-3.12005111]],[[ 0.03077677]]
-0.4613,0.4332,0.0433,-3.12082323549,[[-0.46126742]],[[ 0.43341913]],[[ 0.04324858]],[[ 0.00069659]],[[ -4.36017543e-05]],[[-0.00023743]],[[-3.11988907]],[[ 0.02977238]]
-0.4613,0.4332,0.0433,-3.12082323549,[[-0.46126579]],[[ 0.43338918]],[[ 0.0432548]],[[ 0.00065981]],[[-0.000247]],[[-0.0001677]],[[-3.11975759]],[[ 0.02862663]]
-0.4613,0.4332,0.0433,-3.12082323549,[[-0.4612647]],[[ 0.43336151]],[[ 0.04326062]],[[ 0.00062186]],[[-0.00042066]],[[-0.00010694]],[[-3.11965377]],[[ 0.02736924]]
-0.4613,0.4332,0.0433,-3.12082323549,[[-0.46126409]],[[ 0.43333608]],[[ 0.04326601]],[[ 0.00058324]],[[-0.00056697]],[[ -5.44995832e-05]],[[-3.11957483]],[[ 0.02602699]]
-0.4612,0.434,0.0432,-3.1264082891,[[-0.46125039]],[[ 0.43342077]],[[ 0.043255]],[[ 0.00063742]],[[  5.58074648e-05]],[[-0.00013936]],[[-3.12027186]],[[ 0.01942925]]
-0.4612,0.434,0.0432,-3.1264082891,[[-0.46123808]],[[ 0.43349942]],[[ 0.04324504]],[[ 0.00067836]],[[ 0.00059402]],[[-0.00020886]],[[-3.1209319]],[[ 0.01354117]]
-0.4612,0.434,0.0432,-3.1264082891,[[-0.46122707]],[[ 0.43357211]],[[ 0.04323609]],[[ 0.00070747]],[[ 0.00105407]],[[-0.00026454]],[[-3.1215538]],[[ 0.00832174]]
-0.4612,0.434,0.0432,-3.1264082891,[[-0.4612173]],[[ 0.43363897]],[[ 0.0432281]],[[ 0.00072606]],[[ 0.00144224]],[[-0.0003079]],[[-3.12213693]],[[ 0.00372927]]
-0.4612,0.434,0.0432,-3.1264082891,[[-0.46120868]],[[ 0.43370017]],[[ 0.04322102]],[[ 0.0007354]],[[ 0.00176461]],[[-0.00034034]],[[-3.12268109]],[[-0.00027812]]
-0.4618,0.432,0.0436,-3.10092648202,[[-0.46128212]],[[ 0.433486]],[[ 0.04327872]],[[ 0.00017859]],[[ 0.0001669]],[[ 0.00015534]],[[-3.11974771]],[[ 0.019958]]
-0.4618,0.432,0.0436,-3.10092648202,[[-0.46135046]],[[ 0.43328691]],[[ 0.04333137]],[[-0.00030474]],[[-0.00121675]],[[ 0.0005698]],[[-3.11703514]],[[ 0.03727763]]
-0.4618,0.432,0.0436,-3.10092648202,[[-0.46141376]],[[ 0.43310271]],[[ 0.04337908]],[[-0.00072002]],[[-0.00240236]],[[ 0.00091064]],[[-3.1145388]],[[ 0.05191326]]
-0.4618,0.432,0.0436,-3.10092648202,[[-0.46147211]],[[ 0.43293312]],[[ 0.04342204]],[[-0.00107255]],[[-0.00340562]],[[ 0.00118522]],[[-3.11225274]],[[ 0.06409098]]
-0.4618,0.432,0.0436,-3.10092648202,[[-0.46152564]],[[ 0.43277773]],[[ 0.04346043]],[[-0.00136753]],[[-0.00424182]],[[ 0.00140055]],[[-3.11016984]],[[ 0.07402922]]
-0.4618,0.432,0.0436,-3.10092648202,[[-0.4615745]],[[ 0.43263609]],[[ 0.0434945]],[[-0.00160999]],[[-0.00492573]],[[ 0.00156332]],[[-3.10828206]],[[ 0.08193776]]
-0.4614,0.4326,0.0434,-3.11820524161,[[-0.46156487]],[[ 0.43258861]],[[ 0.04349254]],[[-0.00143272]],[[-0.00491348]],[[ 0.00142055]],[[-3.10891239]],[[ 0.07194632]]
-0.4614,0.4326,0.0434,-3.11820524161,[[-0.46155502]],[[ 0.43254764]],[[ 0.04348968]],[[-0.00126605]],[[-0.00485718]],[[ 0.00128218]],[[-3.10954409]],[[ 0.06263406]]
-0.4614,0.4326,0.0434,-3.11820524161,[[-0.46154505]],[[ 0.43251269]],[[ 0.04348613]],[[-0.00111009]],[[-0.0047633]],[[ 0.0011493]],[[-3.1101711]],[[ 0.05399594]]
-0.4614,0.4326,0.0434,-3.11820524161,[[-0.46153508]],[[ 0.43248327]],[[ 0.04348202]],[[-0.00096486]],[[-0.00463779]],[[ 0.00102276]],[[-3.11078821]],[[ 0.04602134]]
-0.4614,0.4326,0.0434,-3.11820524161,[[-0.4615252]],[[ 0.4324589]],[[ 0.04347751]],[[-0.00083025]],[[-0.00448609]],[[ 0.00090318]],[[-3.11139104]],[[ 0.03869487]]
-0.4614,0.4326,0.0434,-3.11820524161,[[-0.46151548]],[[ 0.43243913]],[[ 0.04347271]],[[-0.00070609]],[[-0.00431313]],[[ 0.000791]],[[-3.11197588]],[[ 0.03199722]]
-0.4614,0.4326,0.0434,-3.11820524161,[[-0.46150601]],[[ 0.43242353]],[[ 0.04346774]],[[-0.00059211]],[[-0.00412339]],[[ 0.00068649]],[[-3.11253974]],[[ 0.02590581]]
-0.4613,0.4319,0.0435,-3.11907790624,[[-0.46148333]],[[ 0.43231721]],[[ 0.04347866]],[[-0.000395]],[[-0.00457197]],[[ 0.00071941]],[[-3.11319797]],[[ 0.01958385]]
-0.4613,0.4319,0.0435,-3.11907790624,[[-0.46146201]],[[ 0.43222136]],[[ 0.04348811]],[[-0.00022082]],[[-0.00491749]],[[ 0.00073775]],[[-3.11382206]],[[ 0.01393289]]
-0.4613,0.4319,0.0435,-3.11907790624,[[-0.46144205]],[[ 0.43213545]],[[ 0.04349621]],[[ -6.80858206e-05]],[[-0.00517064]],[[ 0.00074359]],[[-3.11441081]],[[ 0.00891494]]
-0.4613,0.4319,0.0435,-3.11907790624,[[-0.46142347]],[[ 0.43205895]],[[ 0.04350307]],[[  6.46679363e-05]],[[-0.00534154]],[[ 0.00073886]],[[-3.11496352]],[[ 0.00449124]]
-0.4613,0.4319,0.0435,-3.11907790624,[[-0.46140625]],[[ 0.43199129]],[[ 0.04350878]],[[ 0.00017891]],[[-0.0054397]],[[ 0.00072531]],[[-3.1154799]],[[ 0.00062276]]
-0.4619,0.4311,0.0437,-3.12728095372,[[-0.46147133]],[[ 0.43182396]],[[ 0.04354543]],[[-0.00028199]],[[-0.00621808]],[[ 0.00096378]],[[-3.11706707]],[[-0.01035897]]
-0.4619,0.4311,0.0437,-3.12728095372,[[-0.46153162]],[[ 0.43167247]],[[ 0.04357823]],[[-0.00067806]],[[-0.00683359]],[[ 0.00115166]],[[-3.11853504]],[[-0.01976236]]
-0.4619,0.4311,0.0437,-3.12728095372,[[-0.4615872]],[[ 0.4315361]],[[ 0.04360737]],[[-0.00101437]],[[-0.00730247]],[[ 0.00129458]],[[-3.11988626]],[[-0.02771295]]
-0.4619,0.4311,0.0437,-3.12728095372,[[-0.46163819]],[[ 0.43141408]],[[ 0.04363304]],[[-0.00129587]],[[-0.00764016]],[[ 0.00139788]],[[-3.1211239]],[[-0.03433287]]
-0.4619,0.4311,0.0437,-3.12728095372,[[-0.46168473]],[[ 0.4313056]],[[ 0.04365549]],[[-0.00152732]],[[-0.00786122]],[[ 0.00146655]],[[-3.12225179]],[[-0.0397401]]
-0.4619,0.4311,0.0437,-3.11558724774,[[-0.46172699]],[[ 0.43120985]],[[ 0.04367492]],[[-0.00171334]],[[-0.00797933]],[[ 0.00150524]],[[-3.12169618]],[[-0.03317192]]
-0.4619,0.4311,0.0437,-3.11558724774,[[-0.46176516]],[[ 0.431126]],[[ 0.04369158]],[[-0.00185831]],[[-0.00800729]],[[ 0.00151823]],[[-3.12115874]],[[-0.02718159]]
-0.4619,0.4311,0.0437,-3.11558724774,[[-0.46179943]],[[ 0.43105323]],[[ 0.04370568]],[[-0.00196644]],[[-0.007957]],[[ 0.00150947]],[[-3.120642]],[[-0.02174684]]
-0.4619,0.4311,0.0437,-3.11558724774,[[-0.46183001]],[[ 0.43099071]],[[ 0.04371746]],[[-0.00204169]],[[-0.00783949]],[[ 0.00148254]],[[-3.12014798]],[[-0.01684325]]
-0.4619,0.4311,0.0437,-3.11558724774,[[-0.46185712]],[[ 0.43093764]],[[ 0.04372712]],[[-0.00208779]],[[-0.00766493]],[[ 0.00144069]],[[-3.11967821]],[[-0.01244475]]
-0.4613,0.434,0.0432,-3.09708675766,[[-0.4618]],[[ 0.4312846]],[[ 0.04365499]],[[-0.0015502]],[[-0.00474539]],[[ 0.00073871]],[[-3.11673715]],[[ 0.00868287]]
-0.4613,0.434,0.0432,-3.09708675766,[[-0.46174593]],[[ 0.43160999]],[[ 0.04358849]],[[-0.00107075]],[[-0.00217572]],[[ 0.00013932]],[[-3.11401021]],[[ 0.02687856]]
-0.4613,0.434,0.0432,-3.09708675766,[[-0.46169502]],[[ 0.4319137]],[[ 0.04352758]],[[-0.00064604]],[[  6.74160183e-05]],[[-0.00036609]],[[-3.11149388]],[[ 0.04236875]]
-0.4613,0.434,0.0432,-3.09708675766,[[-0.4616473]],[[ 0.43219583]],[[ 0.04347216]],[[-0.00027263]],[[ 0.00200721]],[[-0.000786]],[[-3.10918313]],[[ 0.05537447]]
-0.4613,0.434,0.0432,-3.09708675766,[[-0.46160279]],[[ 0.43245667]],[[ 0.04342207]],[[  5.29207935e-05]],[[ 0.00366656]],[[-0.00112861]],[[-3.1070717]],[[ 0.06611004]]
-0.4613,0.434,0.0432,-3.09708675766,[[-0.46156147]],[[ 0.43269666]],[[ 0.0433771]],[[ 0.00033405]],[[ 0.00506788]],[[-0.00140185]],[[-3.10515235]],[[ 0.07478197]]
-0.461,0.434,0.0431,-3.1257101574,[[-0.46148281]],[[ 0.43291638]],[[ 0.04332104]],[[ 0.00085315]],[[ 0.00623296]],[[-0.00174288]],[[-3.10727973]],[[ 0.05496602]]
-0.461,0.434,0.0431,-3.1257101574,[[-0.46141027]],[[ 0.43311654]],[[ 0.04327108]],[[ 0.00129427]],[[ 0.00718284]],[[-0.00200682]],[[-3.10929143]],[[ 0.037313]]
-0.461,0.434,0.0431,-3.1257101574,[[-0.46134371]],[[ 0.4332979]],[[ 0.04322688]],[[ 0.00166382]],[[ 0.00793772]],[[-0.00220258]],[[-3.11118436]],[[ 0.02169522]]
-0.461,0.434,0.0431,-3.1257101574,[[-0.46128293]],[[ 0.43346131]],[[ 0.0431881]],[[ 0.00196802]],[[ 0.00851691]],[[-0.0023385]],[[-3.11295695]],[[ 0.00798328]]
-0.461,0.434,0.0431,-3.1257101574,[[-0.46122773]],[[ 0.43360768]],[[ 0.04315437]],[[ 0.00221287]],[[ 0.00893872]],[[-0.00242238]],[[-3.11460893]],[[-0.00395249]]
-0.461,0.434,0.0431,-3.1257101574,[[-0.46117785]],[[ 0.43373795]],[[ 0.04312533]],[[ 0.00240409]],[[ 0.00922047]],[[-0.00246146]],[[-3.11614123]],[[-0.01424076]]
