x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
-0.5653,0.0723,0.1485,0.059515727493,[[-0.57413965]],[[ 0.05974841]],[[ 0.1526262]],[[ 0.11912181]],[[ 0.04088761]],[[ 0.18741123]],[[ 0.07041223]],[[ 0.10700952]],[[ 4.46810193]],[[ 1.32398998]],[[-0.07041223]],[[ 62.43589471]],[[ 0.56851344]],[[-0.09999341]],[[ 0.2473738]]
-0.5653,0.0723,0.1485,0.059515727493,[[-0.57078903]],[[ 0.06358557]],[[ 0.15280623]],[[ 0.1225721]],[[ 0.04636532]],[[ 0.18470443]],[[ 0.07011393]],[[ 0.10457961]],[[ 4.39412901]],[[ 1.41081247]],[[-0.07011393]],[[ 62.57035393]],[[ 0.56493203]],[[-0.10341682]],[[ 0.24719377]]
-0.5653,0.0723,0.1485,0.059515727493,[[-0.56836046]],[[ 0.06637709]],[[ 0.15291719]],[[ 0.12446485]],[[ 0.05002836]],[[ 0.1819726]],[[ 0.06983268]],[[ 0.10226284]],[[ 4.34691402]],[[ 1.47094966]],[[-0.06983268]],[[ 62.70959245]],[[ 0.56234367]],[[-0.10587319]],[[ 0.24708281]]
-0.5653,0.0723,0.1485,0.059515727493,[[-0.56660384]],[[ 0.0684063]],[[ 0.1529784]],[[ 0.12525844]],[[ 0.0523983]],[[ 0.17924678]],[[ 0.06956714]],[[ 0.10005122]],[[ 4.3188061]],[[ 1.51190769]],[[-0.06956714]],[[ 62.8510004]],[[ 0.56047834]],[[-0.10762606]],[[ 0.2470216]]
-0.5093,0.0864,0.2192,0.0212930168743,[[-0.5495576]],[[ 0.07385275]],[[ 0.17292517]],[[ 0.14938009]],[[ 0.05991639]],[[ 0.20697384]],[[ 0.06498758]],[[ 0.09062713]],[[ 3.90645546]],[[ 1.59475024]],[[-0.06498758]],[[ 60.38412776]],[[ 0.54360138]],[[-0.10938614]],[[ 0.22707483]]
-0.5093,0.0864,0.2192,0.0212930168743,[[-0.53714805]],[[ 0.07781645]],[[ 0.18744291]],[[ 0.16581064]],[[ 0.06498074]],[[ 0.22571076]],[[ 0.0608583]],[[ 0.08225911]],[[ 3.61964926]],[[ 1.65117851]],[[-0.0608583]],[[ 58.66518444]],[[ 0.53142078]],[[-0.11034213]],[[ 0.21255709]]
-0.5093,0.0864,0.2192,0.0212930168743,[[-0.5281194]],[[ 0.08069903]],[[ 0.19800209]],[[ 0.17674697]],[[ 0.06829369]],[[ 0.23802929]],[[ 0.0571343]],[[ 0.0748229]],[[ 3.42291121]],[[ 1.688141]],[[-0.0571343]],[[ 57.4843429]],[[ 0.52264948]],[[-0.11072466]],[[ 0.20199791]]
-0.5093,0.0864,0.2192,0.0212930168743,[[-0.52155587]],[[ 0.08279335]],[[ 0.20567506]],[[ 0.18376355]],[[ 0.07035853]],[[ 0.24577242]],[[ 0.05377514]],[[ 0.06820941]],[[ 3.29072232]],[[ 1.71086566]],[[-0.05377514]],[[ 56.69030851]],[[ 0.51635187]],[[-0.11070689]],[[ 0.19432494]]
-0.5093,0.0864,0.2192,0.0212930168743,[[-0.51678965]],[[ 0.08431299]],[[ 0.21124381]],[[ 0.18798889]],[[ 0.07153593]],[[ 0.25026097]],[[ 0.05074453]],[[ 0.06232281]],[[ 3.20472426]],[[ 1.72325987]],[[-0.05074453]],[[ 56.1739785]],[[ 0.51184783]],[[-0.11041745]],[[ 0.18875619]]
-0.4965,0.1105,0.2134,0.00855211333477,[[-0.50973759]],[[ 0.09218454]],[[ 0.21364909]],[[ 0.19534976]],[[ 0.08172039]],[[ 0.25012246]],[[ 0.04658723]],[[ 0.05485729]],[[ 3.05947905]],[[ 1.883574]],[[-0.04658723]],[[ 56.06105524]],[[ 0.50489146]],[[-0.11582319]],[[ 0.18635091]]
-0.4965,0.1105,0.2134,0.00855211333477,[[-0.50461555]],[[ 0.0979152]],[[ 0.21537804]],[[ 0.19979869]],[[ 0.08861935]],[[ 0.2490381]],[[ 0.0428388]],[[ 0.04824637]],[[ 2.96548743]],[[ 1.99417408]],[[-0.0428388]],[[ 56.03207882]],[[ 0.49995931]],[[-0.11943588]],[[ 0.18462196]]
-0.4965,0.1105,0.2134,0.00855211333477,[[-0.50090067]],[[ 0.10208461]],[[ 0.21661435]],[[ 0.20217754]],[[ 0.09316843]],[[ 0.24730053]],[[ 0.03945868]],[[ 0.04239054]],[[ 2.90788172]],[[ 2.06885223]],[[-0.03945868]],[[ 56.06235442]],[[ 0.49648369]],[[-0.1217649]],[[ 0.18338565]]
-0.4965,0.1105,0.2134,0.00855211333477,[[-0.49821159]],[[ 0.10511554]],[[ 0.21749201]],[[ 0.20309009]],[[ 0.09603919]],[[ 0.24511885]],[[ 0.03641036]],[[ 0.03720224]],[[ 2.87603402]],[[ 2.11764517]],[[-0.03641036]],[[ 56.13410078]],[[ 0.49405494]],[[-0.12318193]],[[ 0.18250799]]
-0.4965,0.1105,0.2134,0.00855211333477,[[-0.49627022]],[[ 0.10731631]],[[ 0.21810867]],[[ 0.20296923]],[[ 0.09771367]],[[ 0.24264229]],[[ 0.03366102]],[[ 0.03260429]],[[ 2.86234618]],[[ 2.14784784]],[[-0.03366102]],[[ 56.23452472]],[[ 0.4923774]],[[-0.12395733]],[[ 0.18189133]]
-0.4965,0.1105,0.2134,0.00855211333477,[[-0.49487371]],[[ 0.1089118]],[[ 0.21853558]],[[ 0.20212526]],[[ 0.09853788]],[[ 0.23997715]],[[ 0.03118112]],[[ 0.02852867]],[[ 2.86138683]],[[ 2.16475587]],[[-0.03118112]],[[ 56.35443205]],[[ 0.49123772]],[[-0.12428708]],[[ 0.18146442]]
-0.4411,0.1318,0.2642,0.0225147473507,[[-0.47835629]],[[ 0.11603229]],[[ 0.23305404]],[[ 0.22120613]],[[ 0.10661333]],[[ 0.2559286]],[[ 0.03048103]],[[ 0.02711711]],[[ 2.50245295]],[[ 2.30379193]],[[-0.03048103]],[[ 54.7830823]],[[ 0.47459785]],[[-0.13055693]],[[ 0.16694596]]
-0.4411,0.1318,0.2642,0.0225147473507,[[-0.46633258]],[[ 0.12121456]],[[ 0.24361699]],[[ 0.233962]],[[ 0.11196461]],[[ 0.26633397]],[[ 0.02984738]],[[ 0.02583851]],[[ 2.2530833]],[[ 2.40009933]],[[-0.02984738]],[[ 53.7034502]],[[ 0.46250748]],[[-0.1350773]],[[ 0.15638301]]
-0.4411,0.1318,0.2642,0.0225147473507,[[-0.45758625]],[[ 0.12498326]],[[ 0.25129524]],[[ 0.24219013]],[[ 0.11536679]],[[ 0.27277461]],[[ 0.02927366]],[[ 0.0246784]],[[ 2.0826891]],[[ 2.46551597]],[[-0.02927366]],[[ 52.97818351]],[[ 0.453732]],[[-0.13832302]],[[ 0.14870476]]
-0.4411,0.1318,0.2642,0.0225147473507,[[-0.45123006]],[[ 0.12772108]],[[ 0.25686985]],[[ 0.24718243]],[[ 0.11737696]],[[ 0.27638706]],[[ 0.02875404]],[[ 0.02362396]],[[ 1.96916691]],[[ 2.50863112]],[[-0.02875404]],[[ 52.50799334]],[[ 0.44737154]],[[-0.14064119]],[[ 0.14313015]]
-0.4411,0.1318,0.2642,0.0225147473507,[[-0.44661686]],[[ 0.12970718]],[[ 0.26091054]],[[ 0.24986757]],[[ 0.11839557]],[[ 0.27798809]],[[ 0.02828325]],[[ 0.02266386]],[[ 1.89654381]],[[ 2.53567489]],[[-0.02828325]],[[ 52.22110456]],[[ 0.44277018]],[[-0.1422854]],[[ 0.13908946]]
-0.4411,0.1318,0.2642,0.0225147473507,[[-0.44327459]],[[ 0.13114517]],[[ 0.26383285]],[[ 0.25091304]],[[ 0.11871039]],[[ 0.2781646]],[[ 0.02785655]],[[ 0.02178804]],[[ 1.85327701]],[[ 2.55116457]],[[-0.02785655]],[[ 52.06563368]],[[ 0.43944983]],[[-0.14344079]],[[ 0.13616715]]
-0.4411,0.1318,0.2642,0.00820304748437,[[-0.44085893]],[[ 0.13218356]],[[ 0.2659399]],[[ 0.25079854]],[[ 0.11852821]],[[ 0.2773382]],[[ 0.02591287]],[[ 0.01892701]],[[ 1.83500644]],[[ 2.55552058]],[[-0.02591287]],[[ 52.00408051]],[[ 0.43728605]],[[-0.14356183]],[[ 0.1340601]]
-0.4411,0.1318,0.2642,0.00820304748437,[[-0.43911871]],[[ 0.13293069]],[[ 0.2674528]],[[ 0.24986867]],[[ 0.11799754]],[[ 0.27581157]],[[ 0.02415861]],[[ 0.01638664]],[[ 1.83133329]],[[ 2.55426586]],[[-0.02415861]],[[ 52.00934674]],[[ 0.43577946]],[[-0.14349937]],[[ 0.1325472]]
-0.4411,0.1318,0.2642,0.00820304748437,[[-0.43787073]],[[ 0.13346558]],[[ 0.2685328]],[[ 0.24837087]],[[ 0.11722502]],[[ 0.27380193]],[[ 0.02257522]],[[ 0.01413092]],[[ 1.83792659]],[[ 2.54904356]],[[-0.02257522]],[[ 52.06185747]],[[ 0.4347464]],[[-0.14331576]],[[ 0.1314672]]
-0.4411,0.1318,0.2642,0.00820304748437,[[-0.43698137]],[[ 0.13384586]],[[ 0.26929754]],[[ 0.24648268]],[[ 0.11628709]],[[ 0.27146497]],[[ 0.02114602]],[[ 0.01212799]],[[ 1.85167172]],[[ 2.54105021]],[[-0.02114602]],[[ 52.14747984]],[[ 0.43405358]],[[-0.14305567]],[[ 0.13070246]]
-0.4411,0.1318,0.2642,0.00820304748437,[[-0.43635315]],[[ 0.13411358]],[[ 0.26983279]],[[ 0.24433136]],[[ 0.11523855]],[[ 0.26891212]],[[ 0.01985594]],[[ 0.01034958]],[[ 1.87033144]],[[ 2.53115501]],[[-0.01985594]],[[ 52.25601775]],[[ 0.43360436]],[[-0.14275078]],[[ 0.13016721]]
-0.3518,0.1833,0.3087,0.00820304748437,[[-0.41101145]],[[ 0.14866146]],[[ 0.28261108]],[[ 0.27086395]],[[ 0.13076004]],[[ 0.28060254]],[[ 0.0186914]],[[ 0.00877068]],[[ 1.34900549]],[[ 2.81992094]],[[-0.0186914]],[[ 50.99751136]],[[ 0.40816113]],[[-0.15631743]],[[ 0.11738892]]
-0.3518,0.1833,0.3087,0.00820304748437,[[-0.39255102]],[[ 0.15926103]],[[ 0.29190789]],[[ 0.2889211]],[[ 0.14141193]],[[ 0.28804328]],[[ 0.01764017]],[[ 0.00736906]],[[ 0.9831015]],[[ 3.02454131]],[[-0.01764017]],[[ 50.13831186]],[[ 0.3896807]],[[-0.16616055]],[[ 0.10809211]]
-0.3518,0.1833,0.3087,0.00820304748437,[[-0.37911029]],[[ 0.16698036]],[[ 0.2986653]],[[ 0.30088949]],[[ 0.14856381]],[[ 0.29244086]],[[ 0.0166912]],[[ 0.00612504]],[[ 0.72943337]],[[ 3.16805749]],[[-0.0166912]],50,[[ 0.3762705]],[[-0.17328461]],[[ 0.1013347]]
-0.3518,0.1833,0.3087,0.00820304748437,[[-0.36933118]],[[ 0.17259865]],[[ 0.30357059]],[[ 0.3084889]],[[ 0.15320263]],[[ 0.29466436]],[[ 0.01583453]],[[ 0.00502114]],[[ 0.55675964]],[[ 3.26723801]],[[-0.01583453]],50,[[ 0.36655198]],[[-0.17842495]],[[ 0.09642941]]
-0.3518,0.1833,0.3087,0.00820304748437,[[-0.36222294]],[[ 0.17668437]],[[ 0.30712514]],[[ 0.31295859]],[[ 0.15603962]],[[ 0.29533971]],[[ 0.01506118]],[[ 0.00404183]],[[ 0.44247745]],[[ 3.33428202]],[[-0.01506118]],50,[[ 0.35952089]],[[-0.18211963]],[[ 0.09287486]]
-0.3518,0.1833,0.3087,0.00820304748437,[[-0.35706277]],[[ 0.17965223]],[[ 0.30969473]],[[ 0.31519153]],[[ 0.15758733]],[[ 0.29491765]],[[ 0.01436304]],[[ 0.00317335]],[[ 0.37023303]],[[ 3.37806153]],[[-0.01436304]],50,[[ 0.35444567]],[[-0.18476202]],[[ 0.09030527]]
-0.3518,0.1833,0.3087,0.00820304748437,[[-0.35332334]],[[ 0.18180477]],[[ 0.3115462]],[[ 0.3158311]],[[ 0.15821511]],[[ 0.29372267]],[[ 0.0137328]],[[ 0.00240345]],[[ 0.3281942]],[[ 3.40502677]],[[-0.0137328]],50,[[ 0.35079341]],[[-0.1866396]],[[ 0.0884538]]
-0.3518,0.1833,0.3087,0.00820304748437,[[-0.35061995]],[[ 0.18336274]],[[ 0.3128742]],[[ 0.31534078]],[[ 0.15818904]],[[ 0.29198823]],[[ 0.01316386]],[[ 0.00172126]],[[ 0.30780108]],[[ 3.41986581]],[[-0.01316386]],50,[[ 0.34817588]],[[-0.18796223]],[[ 0.0871258]]
-0.3312,0.2069,0.304,0.00785398163397,[[-0.34294175]],[[ 0.19105185]],[[ 0.31251338]],[[ 0.32016982]],[[ 0.16470692]],[[ 0.28848693]],[[ 0.01261305]],[[ 0.00107477]],[[ 0.18283042]],[[ 3.56017688]],[[-0.01261305]],50,[[ 0.34050479]],[[-0.19536208]],[[ 0.08748662]]
-0.3312,0.2069,0.304,0.00785398163397,[[-0.33736519]],[[ 0.19664803]],[[ 0.31222856]],[[ 0.3226798]],[[ 0.16888071]],[[ 0.28513691]],[[ 0.01211585]],[[ 0.00050275]],[[ 0.10255734]],[[ 3.65679838]],[[-0.01211585]],50,[[ 0.33495793]],[[-0.20072097]],[[ 0.08777144]]
-0.3312,0.2069,0.304,0.00785398163397,[[-0.3333215]],[[ 0.20071746]],[[ 0.31199963]],[[ 0.32353489]],[[ 0.17137266]],[[ 0.28191256]],[[ 0.01166705]],[[ -2.98476708e-06]],[[ 0.05444843]],[[ 3.72178972]],[[-0.01166705]],50,[[ 0.33095709]],[[-0.20459259]],[[ 0.08800037]]
-0.3312,0.2069,0.304,0.00785398163397,[[-0.33039572]],[[ 0.20367321]],[[ 0.3118119]],[[ 0.32321392]],[[ 0.17266044]],[[ 0.27879491]],[[ 0.01126197]],[[-0.00044972]],[[ 0.02943186]],[[ 3.76390661]],[[-0.01126197]],50,[[ 0.32808106]],[[-0.20738112]],[[ 0.0881881]]
-0.3312,0.2069,0.304,0.00785398163397,[[-0.32828512]],[[ 0.20581665]],[[ 0.31165462]],[[ 0.32206195]],[[ 0.17308859]],[[ 0.27576978]],[[ 0.01089635]],[[-0.00084393]],[[ 0.02094206]],[[ 3.78950548]],[[-0.01089635]],50,[[ 0.32602303]],[[-0.20938147]],[[ 0.08834538]]
-0.3312,0.2069,0.304,0.00785398163397,[[-0.32676883]],[[ 0.20736766]],[[ 0.31151997]],[[ 0.3203276]],[[ 0.17290555]],[[ 0.27282647]],[[ 0.01056638]],[[-0.0011914]],[[ 0.02422844]],[[ 3.80320036]],[[-0.01056638]],50,[[ 0.32455951]],[[-0.21080878]],[[ 0.08848003]]
-0.2562,0.2337,0.3271,0.0778416846389,[[-0.30485747]],[[ 0.21592929]],[[ 0.31781729]],[[ 0.33919079]],[[ 0.17979477]],[[ 0.27642513]],[[ 0.01767738]],[[ 0.00642937]],[[-0.41322948]],[[ 3.95055343]],[[-0.01767738]],50,[[ 0.30099298]],[[-0.22128435]],[[ 0.08218271]]
-0.2562,0.2337,0.3271,0.0778416846389,[[-0.28889806]],[[ 0.22216191]],[[ 0.32239133]],[[ 0.35174765]],[[ 0.18422569]],[[ 0.27823338]],[[ 0.02409667]],[[ 0.01316164]],[[-0.72622991]],[[ 4.04755296]],[[-0.02409667]],50,[[ 0.28346134]],[[-0.22905822]],[[ 0.07760867]]
-0.2562,0.2337,0.3271,0.0778416846389,[[-0.27728091]],[[ 0.22669544]],[[ 0.32570836]],[[ 0.35976792]],[[ 0.18689058]],[[ 0.27876283]],[[ 0.02989121]],[[ 0.01910237]],[[-0.94810907]],[[ 4.10936001]],[[-0.02989121]],50,[[ 0.27038186]],[[-0.2348812]],[[ 0.07429164]]
-0.2562,0.2337,0.3271,0.0778416846389,[[-0.26883159]],[[ 0.22998951]],[[ 0.32810859]],[[ 0.36452941]],[[ 0.18828925]],[[ 0.27838264]],[[ 0.03512147]],[[ 0.02433795]],[[-1.10326349]],[[ 4.14660453]],[[-0.03512147]],50,[[ 0.26058989]],[[-0.23928749]],[[ 0.07189141]]
-0.2562,0.2337,0.3271,0.0778416846389,[[-0.26269317]],[[ 0.23237944]],[[ 0.32984026]],[[ 0.36695474]],[[ 0.18878251]],[[ 0.27735909]],[[ 0.03984202]],[[ 0.02894532]],[[-1.20954339]],[[ 4.16674831]],[[-0.03984202]],50,[[ 0.25322868]],[[-0.24265849]],[[ 0.07015974]]
-0.2562,0.2337,0.3271,0.0778416846389,[[-0.25824043]],[[ 0.23410992]],[[ 0.33108447]],[[ 0.36771003]],[[ 0.18863077]],[[ 0.2758842]],[[ 0.04410218]],[[ 0.03299306]],[[-1.28000898]],[[ 4.17503365]],[[-0.04410218]],50,[[ 0.24766792]],[[-0.24526756]],[[ 0.06891553]]
-0.2049,0.2524,0.3215,0.116064395258,[[-0.2407913]],[[ 0.24054513]],[[ 0.33042041]],[[ 0.38087726]],[[ 0.1929799]],[[ 0.27261162]],[[ 0.05196711]],[[ 0.04060278]],[[-1.6241576]],[[ 4.2566319]],[[-0.05196711]],50,[[ 0.22797142]],[[-0.25272799]],[[ 0.06957959]]
-0.2049,0.2524,0.3215,0.116064395258,[[-0.22808779]],[[ 0.24522661]],[[ 0.32991758]],[[ 0.38930913]],[[ 0.19558839]],[[ 0.2695507]],[[ 0.05906628]],[[ 0.04730009]],[[-1.86962355]],[[ 4.30529051]],[[-0.05906628]],50,[[ 0.21321382]],[[-0.25826342]],[[ 0.07008242]]
-0.2049,0.2524,0.3215,0.116064395258,[[-0.21884651]],[[ 0.2486287]],[[ 0.32953272]],[[ 0.39433638]],[[ 0.19694782]],[[ 0.26665518]],[[ 0.06547367]],[[ 0.05318412]],[[-2.04266551]],[[ 4.33140056]],[[-0.06547367]],50,[[ 0.2021106]],[[-0.26241443]],[[ 0.07046728]]
-0.2049,0.2524,0.3215,0.116064395258,[[-0.21213104]],[[ 0.25109751]],[[ 0.32923424]],[[ 0.39692047]],[[ 0.19741328]],[[ 0.26389127]],[[ 0.07125611]],[[ 0.05834328]],[[-2.16252596]],[[ 4.34216392]],[[-0.07125611]],50,[[ 0.19371563]],[[-0.26556316]],[[ 0.07076576]]
-0.2049,0.2524,0.3215,0.116064395258,[[-0.20725809]],[[ 0.25288555]],[[ 0.32899912]],[[ 0.39775597]],[[ 0.19724124]],[[ 0.26123423]],[[ 0.07647396]],[[ 0.06285644]],[[-2.24330542]],[[ 4.34257275]],[[-0.07647396]],50,[[ 0.18733202]],[[-0.26798084]],[[ 0.07100088]]
-0.2049,0.2524,0.3215,0.116064395258,[[-0.20372914]],[[ 0.25417709]],[[ 0.32881051]],[[ 0.39734462]],[[ 0.19661691]],[[ 0.25866588]],[[ 0.08118175]],[[ 0.06679392]],[[-2.29533881]],[[ 4.33608558]],[[-0.08118175]],50,[[ 0.18244629]],[[-0.2698609]],[[ 0.07118949]]
-0.135,0.2926,0.287,0.0933751149817,[[-0.18182157]],[[ 0.26623997]],[[ 0.31910135]],[[ 0.4136568]],[[ 0.20580049]],[[ 0.24748208]],[[ 0.08305531]],[[ 0.06794751]],[[-2.70196481]],[[ 4.5118027]],[[-0.08305531]],[[ 50.92838243]],[[ 0.15910758]],[[-0.28040611]],[[ 0.08089865]]
-0.135,0.2926,0.287,0.0933751149817,[[-0.16586574]],[[ 0.27502708]],[[ 0.31200221]],[[ 0.42432128]],[[ 0.21187214]],[[ 0.23884352]],[[ 0.08474235]],[[ 0.06890326]],[[-2.98739693]],[[ 4.63276069]],[[-0.08474235]],[[ 51.74118324]],[[ 0.14199198]],[[-0.28807919]],[[ 0.08799779]]
-0.135,0.2926,0.287,0.0933751149817,[[-0.15425235]],[[ 0.28142415]],[[ 0.30680781]],[[ 0.43091881]],[[ 0.21570196]],[[ 0.23205564]],[[ 0.08626092]],[[ 0.06968342]],[[-3.18467161]],[[ 4.71441789]],[[-0.08626092]],[[ 52.36066024]],[[ 0.129433]],[[-0.29366722]],[[ 0.09319219]]
-0.135,0.2926,0.287,0.0933751149817,[[-0.14580709]],[[ 0.28607746]],[[ 0.30300354]],[[ 0.43459228]],[[ 0.21791906]],[[ 0.22661583]],[[ 0.08762734]],[[ 0.07030784]],[[-3.31784546]],[[ 4.76789664]],[[-0.08762734]],[[ 52.83918417]],[[ 0.12021152]],[[-0.29774017]],[[ 0.09699646]]
-0.135,0.2926,0.287,0.0933751149817,[[-0.13967315]],[[ 0.2894586]],[[ 0.30021385]],[[ 0.43616802]],[[ 0.21897831]],[[ 0.22216025]],[[ 0.08885636]],[[ 0.07079419]],[[-3.40443585]],[[ 4.80120257]],[[-0.08885636]],[[ 53.21481413]],[[ 0.11343571]],[[-0.30071117]],[[ 0.09978615]]
-0.1129,0.3152,0.2836,0.103672557568,[[-0.12911062]],[[ 0.29816469]],[[ 0.29722403]],[[ 0.44159074]],[[ 0.22467689]],[[ 0.21760279]],[[ 0.09103398]],[[ 0.07214201]],[[-3.58716859]],[[ 4.92269601]],[[-0.09103398]],[[ 53.60585087]],[[ 0.10147036]],[[-0.3086673]],[[ 0.10277597]]
-0.1129,0.3152,0.2836,0.103672557568,[[-0.12143193]],[[ 0.30450243]],[[ 0.29502927]],[[ 0.4444224]],[[ 0.22822732]],[[ 0.21380953]],[[ 0.09299587]],[[ 0.07327029]],[[-3.71065116]],[[ 5.00434315]],[[-0.09299587]],[[ 53.91663173]],[[ 0.09263055]],[[-0.31446307]],[[ 0.10497073]]
-0.1129,0.3152,0.2836,0.103672557568,[[-0.11585712]],[[ 0.30911221]],[[ 0.29341489]],[[ 0.44539621]],[[ 0.23023209]],[[ 0.21057738]],[[ 0.09476285]],[[ 0.0742034]],[[-3.79093909]],[[ 5.05743114]],[[-0.09476285]],[[ 54.16865473]],[[ 0.08608878]],[[-0.31868787]],[[ 0.10658511]]
-0.1129,0.3152,0.2836,0.103672557568,[[-0.11181708]],[[ 0.31246134]],[[ 0.29222422]],[[ 0.44504234]],[[ 0.23112702]],[[ 0.20775918]],[[ 0.09635377]],[[ 0.0749631]],[[-3.83975391]],[[ 5.0900911]],[[-0.09635377]],[[ 54.37755265]],[[ 0.08123817]],[[-0.32176934]],[[ 0.10777578]]
-0.1129,0.3152,0.2836,0.103672557568,[[-0.10889654]],[[ 0.31489077]],[[ 0.29134293]],[[ 0.44374407]],[[ 0.2312273]],[[ 0.20524824]],[[ 0.09778564]],[[ 0.07556882]],[[-3.86565332]],[[ 5.10818032]],[[-0.09778564]],[[ 54.55469648]],[[ 0.07763357]],[[-0.32401803]],[[ 0.10865707]]
-0.0506,0.3477,0.221,0.159697626557,[[-0.08957048]],[[ 0.32563351]],[[ 0.27338269]],[[ 0.45628637]],[[ 0.2383292]],[[ 0.18838934]],[[ 0.10488812]],[[ 0.08115933]],[[-4.23745109]],[[ 5.22469685]],[[-0.10488812]],[[ 56.34623058]],[[ 0.05498573]],[[-0.33322159]],[[ 0.12661731]]
-0.0506,0.3477,0.221,0.159697626557,[[-0.07549771]],[[ 0.33345704]],[[ 0.26026785]],[[ 0.46423962]],[[ 0.24287893]],[[ 0.17584574]],[[ 0.11129962]],[[ 0.0860535]],[[-4.50350228]],[[ 5.29592389]],[[-0.11129962]],[[ 57.66678332]],[[ 0.03799351]],[[-0.33977933]],[[ 0.13973215]]
-0.0506,0.3477,0.221,0.159697626557,[[-0.06525788]],[[ 0.3391506]],[[ 0.25068894]],[[ 0.46888725]],[[ 0.24558972]],[[ 0.16643215]],[[ 0.11708662]],[[ 0.09032588]],[[-4.69174742]],[[ 5.33585026]],[[-0.11708662]],[[ 58.64464922]],[[ 0.02519174]],[[-0.34445188]],[[ 0.14931106]]
-0.0506,0.3477,0.221,0.159697626557,[[-0.05781458]],[[ 0.34329013]],[[ 0.24369039]],[[ 0.47115805]],[[ 0.24697773]],[[ 0.15929033]],[[ 0.12230923]],[[ 0.09404312]],[[-4.82270943]],[[ 5.35428525]],[[-0.12230923]],[[ 59.37309322]],[[ 0.01549974]],[[-0.34777923]],[[ 0.15630961]]
-0.0506,0.3477,0.221,0.159697626557,[[-0.05241153]],[[ 0.34629587]],[[ 0.23857492]],[[ 0.47172409]],[[ 0.24741648]],[[ 0.15379874]],[[ 0.12702174]],[[ 0.09726481]],[[-4.91146143]],[[ 5.35810445]],[[-0.12702174]],[[ 59.91992061]],[[ 0.00812037]],[[-0.35014548]],[[ 0.16142508]]
-0.0506,0.3477,0.221,0.159697626557,[[-0.04849688]],[[ 0.34847448]],[[ 0.23483371]],[[ 0.47107166]],[[ 0.24717622]],[[ 0.14950723]],[[ 0.13127326]],[[ 0.10004426]],[[-4.96907579]],[[ 5.35212154]],[[-0.13127326]],[[ 60.33443135]],[[ 0.00246551]],[[-0.35182429]],[[ 0.16516629]]
-0.002,0.381,0.1503,0.177499984928,[[-0.03224615]],[[ 0.35924613]],[[ 0.21257036]],[[ 0.48038787]],[[ 0.2538767]],[[ 0.13032713]],[[ 0.13694813]],[[ 0.10397729]],[[-5.27649692]],[[ 5.46201805]],[[-0.13694813]],[[ 62.46414389]],[[-0.01710021]],[[-0.36028486]],[[ 0.18742964]]
-0.002,0.381,0.1503,0.177499984928,[[-0.020417]],[[ 0.36709069]],[[ 0.19631929]],[[ 0.48602055]],[[ 0.25813074]],[[ 0.11625253]],[[ 0.14206911]],[[ 0.10738595]],[[-5.49438825]],[[ 5.52996826]],[[-0.14206911]],[[ 64.02265146]],[[-0.03176569]],[[-0.36628318]],[[ 0.20368071]]
-0.002,0.381,0.1503,0.177499984928,[[-0.01181397]],[[ 0.37279949]],[[ 0.18445564]],[[ 0.48900111]],[[ 0.26062128]],[[ 0.10587929]],[[ 0.14668949]],[[ 0.11032644]],[[-5.64645628]],[[ 5.56870493]],[[-0.14668949]],[[ 65.16561591]],[[-0.04280277]],[[-0.37052254]],[[ 0.21554436]]
-0.002,0.381,0.1503,0.177499984928,[[-0.00556473]],[[ 0.37694997]],[[ 0.1757937]],[[ 0.49007624]],[[ 0.26184278]],[[ 0.0981903]],[[ 0.1508574]],[[ 0.11284907]],[[-5.75010224]],[[ 5.58722497]],[[-0.1508574]],[[ 66.00622931]],[[-0.05114872]],[[-0.3735051]],[[ 0.2242063]]
-0.002,0.381,0.1503,0.177499984928,[[-0.00103272]],[[ 0.37996353]],[[ 0.16946823]],[[ 0.4897865]],[[ 0.26215324]],[[ 0.09244872]],[[ 0.15461636]],[[ 0.11499885]],[[-5.81809946]],[[ 5.59188158]],[[-0.15461636]],[[ 66.6268061]],[[-0.05749439]],[[-0.37558986]],[[ 0.23053177]]
0.0273,0.4031,0.1478,0.251676478138,[[ 0.01033233]],[[ 0.38824645]],[[ 0.16415794]],[[ 0.49483441]],[[ 0.26657219]],[[ 0.08758221]],[[ 0.16564868]],[[ 0.12301805]],[[-6.06226287]],[[ 5.62557189]],[[-0.16564868]],[[ 67.15024619]],[[-0.0742097]],[[-0.38122826]],[[ 0.23584206]]
0.0273,0.4031,0.1478,0.251676478138,[[ 0.01859711]],[[ 0.39427511]],[[ 0.16027852]],[[ 0.49740611]],[[ 0.26917995]],[[ 0.08389481]],[[ 0.17561106]],[[ 0.13005425]],[[-6.239792]],[[ 5.63100255]],[[-0.17561106]],[[ 67.53964892]],[[-0.08719483]],[[-0.38496204]],[[ 0.23972148]]
0.0273,0.4031,0.1478,0.251676478138,[[ 0.02459991]],[[ 0.39865895]],[[ 0.15744335]],[[ 0.49819867]],[[ 0.27048353]],[[ 0.0810642]],[[ 0.18460622]],[[ 0.13621128]],[[-6.36742933]],[[ 5.61808191]],[[-0.18460622]],[[ 67.83142972]],[[-0.09735954]],[[-0.38736963]],[[ 0.24255665]]
