x,y,z,yaw,vzcam,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
-0.1786,-0.1887,0.275,-0.426209403337,0.78507565494,[[-0.18212892]],[[-0.18490118]],[[ 0.27775665]],[[ 0.16518721]],[[-0.12793884]],[[ 0.61358912]],[[-0.29371348]],[[-0.25494858]],[[-0.74353705]],[[-3.04347538]],0,60,[[ 0.12079883]],[[ 0.22971076]],[[ 0.12224335]]
-0.1786,-0.1887,0.275,-0.426209403337,0.78507565494,[[-0.17994911]],[[-0.18688919]],[[ 0.28247831]],[[ 0.16595958]],[[-0.12897554]],[[ 0.60543415]],[[-0.3108502]],[[-0.27843617]],[[-0.83293915]],[[-3.05005503]],0,60,[[ 0.11416138]],[[ 0.23297302]],[[ 0.11752169]]
-0.1431,-0.2124,0.3287,-0.378910980608,0.910169256134,[[-0.16839766]],[[-0.19498754]],[[ 0.29492069]],[[ 0.18023145]],[[-0.13879891]],[[ 0.64226992]],[[-0.32094221]],[[-0.29002263]],[[-1.16526076]],[[-3.1300975]],0,60,[[ 0.09828812]],[[ 0.23815406]],[[ 0.10507931]]
-0.1431,-0.2124,0.3287,-0.378910980608,0.910169256134,[[-0.1599944]],[[-0.20087756]],[[ 0.30569407]],[[ 0.18962571]],[[-0.14520605]],[[ 0.66735751]],[[-0.32999105]],[[-0.29962461]],[[-1.40175613]],[[-3.17809185]],0,60,[[ 0.08627067]],[[ 0.24188297]],[[ 0.09430593]]
-0.1431,-0.2124,0.3287,-0.378910980608,0.910169256134,[[-0.15388671]],[[-0.20515735]],[[ 0.31496507]],[[ 0.19553896]],[[-0.14917646]],[[ 0.68233522]],[[-0.33810173]],[[-0.30749318]],[[-1.56825573]],[[-3.20457638]],0,60,[[ 0.07712451]],[[ 0.24458632]],[[ 0.08503493]]
-0.1431,-0.2124,0.3287,-0.378910980608,0.910169256134,[[-0.1494528]],[[-0.2082631]],[[ 0.32288761]],[[ 0.19897308]],[[-0.15141273]],[[ 0.68867353]],[[-0.34536866]],[[-0.31384839]],[[-1.68362085]],[[-3.21672461]],0,60,[[ 0.07012158]],[[ 0.2465616]],[[ 0.07711239]]
-0.1431,-0.2124,0.3287,-0.378910980608,0.910169256134,[[-0.14623919]],[[-0.21051294]],[[ 0.32960349]],[[ 0.20064676]],[[-0.15241883]],[[ 0.6876883]],[[-0.35187667]],[[-0.31888325]],[[-1.7616198]],[[-3.21941935]],0,60,[[ 0.06472335]],[[ 0.24801711]],[[ 0.07039651]]
-0.1115,-0.2052,0.392,-0.378910980608,1.26600120735,[[-0.13505543]],[[-0.2101202]],[[ 0.34530997]],[[ 0.21303588]],[[-0.14983102]],[[ 0.73860288]],[[-0.35770205]],[[-0.32276703]],[[-1.99071662]],[[-3.09864978]],0,60,[[ 0.0529391]],[[ 0.24410637]],[[ 0.05469003]]
-0.1115,-0.2052,0.392,-0.378910980608,1.26600120735,[[-0.12692099]],[[-0.20981981]],[[ 0.35894673]],[[ 0.2210387]],[[-0.14743354]],[[ 0.7746468]],[[-0.36291339]],[[-0.3256483]],[[-2.14812216]],[[-3.00572475]],0,60,[[ 0.04416829]],[[ 0.24121039]],[[ 0.04105327]]
-0.1115,-0.2052,0.392,-0.378910980608,1.26600120735,[[-0.12101023]],[[-0.20958714]],[[ 0.37071788]],[[ 0.22590938]],[[-0.14518666]],[[ 0.7978545]],[[-0.36757237]],[[-0.3276574]],[[-2.25380475]],[[-2.93380167]],0,60,[[ 0.03761169]],[[ 0.23907239]],[[ 0.02928212]]
-0.1115,-0.2052,0.392,-0.378910980608,1.26600120735,[[-0.11672097]],[[-0.20940421]],[[ 0.38081217]],[[ 0.22854875]],[[-0.1430613]],[[ 0.81005457]],[[-0.37173451]],[[-0.32890877]],[[-2.32216555]],[[-2.87772233]],0,60,[[ 0.03268647]],[[ 0.23749843]],[[ 0.01918783]]
-0.1115,-0.2052,0.392,-0.378910980608,1.26600120735,[[-0.11361397]],[[-0.20925789]],[[ 0.3894037]],[[ 0.22960382]],[[-0.14103605]],[[ 0.81288577]],[[-0.37544972]],[[-0.32950287]],[[-2.36359933]],[[-2.83361017]],0,60,[[ 0.02896697]],[[ 0.23634279]],[[ 0.0105963]]
-0.1115,-0.2052,0.392,-0.378910980608,1.26600120735,[[-0.11136887]],[[-0.20913859]],[[ 0.39665269]],[[ 0.22953919]],[[-0.13909503]],[[ 0.80781213]],[[-0.37876293]],[[-0.32952789]],[[-2.38561561]],[[-2.79855787]],0,60,[[ 0.02614189]],[[ 0.23549644]],[[ 0.00334731]]
-0.1115,-0.2052,0.392,-0.378910980608,1.26600120735,[[-0.10975197]],[[-0.2090393]],[[ 0.40270616]],[[ 0.2286884]],[[-0.13722638]],[[ 0.79613735]],[[-0.38171458]],[[-0.32906126]],[[-2.39364442]],[[-2.77038743]],0,60,[[ 0.02398314]],[[ 0.23487813]],[[-0.00270616]]
-0.0705,-0.2484,0.4233,-0.290073721681,0.440844454593,[[-0.09713322]],[[-0.22102946]],[[ 0.41267654]],[[ 0.24149281]],[[-0.15038527]],[[ 0.80772194]],[[-0.37465977]],[[-0.31519281]],[[-2.70267095]],[[-2.9282126]],0,60,[[ 0.00950826]],[[ 0.24124361]],[[-0.01267654]]
-0.0705,-0.2484,0.4233,-0.290073721681,0.440844454593,[[-0.0879519]],[[-0.22976026]],[[ 0.4211587]],[[ 0.249782]],[[-0.15923866]],[[ 0.81005696]],[[-0.36826778]],[[-0.30256055]],[[-2.91019343]],[[-3.04658631]],0,60,[[-0.00065874]],[[ 0.24601805]],[[-0.0211587]]
-0.0705,-0.2484,0.4233,-0.290073721681,0.440844454593,[[-0.08127765]],[[-0.23611369]],[[ 0.42831154]],[[ 0.25484023]],[[-0.16500494]],[[ 0.80459203]],[[-0.36247431]],[[-0.29103323]],[[-3.04517085]],[[-3.13511519]],0,60,[[-0.00772686]],[[ 0.24959172]],[[-0.02831154]]
-0.0705,-0.2484,0.4233,-0.290073721681,0.440844454593,[[-0.07643183]],[[-0.24073314]],[[ 0.43428086]],[[ 0.25759153]],[[-0.16856098]],[[ 0.79261773]],[[-0.35722139]],[[-0.28049439]],[[-3.12842315]],[[-3.2010968]],0,60,[[-0.01257089]],[[ 0.25226225]],[[-0.03428086]]
-0.0705,-0.2484,0.4233,-0.290073721681,0.440844454593,[[-0.07291936]],[[-0.24408797]],[[ 0.43920016]],[[ 0.25870069]],[[-0.17053783]],[[ 0.77527911]],[[-0.35245672]],[[-0.27084058]],[[-3.17491588]],[[-3.25005148]],0,60,[[-0.01582345]],[[ 0.25425536]],[[-0.03920016]]
-0.0705,-0.2484,0.4233,-0.290073721681,0.440844454593,[[-0.07037913]],[[-0.24652053]],[[ 0.4431913]],[[ 0.25864591]],[[-0.17138963]],[[ 0.75358829]],[[-0.34813315]],[[-0.26197987]],[[-3.1954024]],[[-3.28614241]],0,60,[[-0.01794172]],[[ 0.25574145]],[[-0.0431913]]
-0.0705,-0.2484,0.4233,-0.290073721681,0.440844454593,[[-0.06854767]],[[-0.2482806]],[[ 0.4463653]],[[ 0.25777107]],[[-0.17144313]],[[ 0.72843634]],[[-0.34420815]],[[-0.25383053]],[[-3.19760469]],[[-3.31250284]],0,60,[[-0.01925576]],[[ 0.2568487]],[[-0.0463653]]
-0.0252,-0.292,0.4594,-0.331088959103,0.573016202633,[[-0.05460416]],[[-0.26170513]],[[ 0.45456417]],[[ 0.27080032]],[[-0.18486707]],[[ 0.73370965]],[[-0.3450603]],[[-0.25175549]],[[-3.54507071]],[[-3.47119933]],0,60,[[-0.03713714]],[[ 0.26474898]],[[-0.05456417]]
-0.0252,-0.292,0.4594,-0.331088959103,0.573016202633,[[-0.04445633]],[[-0.27148134]],[[ 0.46150347]],[[ 0.27923917]],[[-0.19385911]],[[ 0.73141588]],[[-0.34580486]],[[-0.24959873]],[[-3.78613392]],[[-3.58213081]],0,60,[[-0.05019504]],[[ 0.27047909]],[[-0.06150347]]
-0.0252,-0.292,0.4594,-0.331088959103,0.573016202633,[[-0.03707719]],[[-0.27859621]],[[ 0.4673199]],[[ 0.28438769]],[[-0.19966938]],[[ 0.72277951]],[[-0.34645287]],[[-0.24737631]],[[-3.95017648]],[[-3.65870899]],0,60,[[-0.05972695]],[[ 0.27463296]],[[-0.0673199]]
-0.0252,-0.292,0.4594,-0.331088959103,0.573016202633,[[-0.0317175]],[[-0.28376983]],[[ 0.47213868]],[[ 0.2871826]],[[-0.20319874]],[[ 0.70888841]],[[-0.34701423]],[[-0.24510226]],[[-4.05851307]],[[-3.71059991]],0,60,[[-0.06668082]],[[ 0.27764183]],[[-0.07213868]]
-0.0252,-0.292,0.4594,-0.331088959103,0.573016202633,[[-0.02783066]],[[-0.28752749]],[[ 0.47607429]],[[ 0.28829876]],[[-0.20509638]],[[ 0.69070569]],[[-0.34749789]],[[-0.2427888]],[[-4.12660585]],[[-3.74477175]],0,60,[[-0.07174927]],[[ 0.27981895]],[[-0.07607429]]
-0.0252,-0.292,0.4594,-0.331088959103,0.573016202633,[[-0.0250179]],[[-0.29025245]],[[ 0.47923109]],[[ 0.28822231]],[[-0.20583009]],[[ 0.66908058]],[[-0.34791188]],[[-0.24044657]],[[-4.16567127]],[[-3.76624848]],0,60,[[-0.07543838]],[[ 0.28139195]],[[-0.07923109]]
-0.0252,-0.292,0.4594,-0.331088959103,0.573016202633,[[-0.02298832]],[[-0.29222428]],[[ 0.48170399]],[[ 0.28730333]],[[-0.2057369]],[[ 0.64475888]],[[-0.34826346]],[[-0.23808482]],[[-4.1838456]],[[-3.77865222]],0,60,[[-0.07811797]],[[ 0.28252624]],[[-0.08170399]]
0.0181,-0.3378,0.488,-0.353080107678,0.391781067593,[[-0.00948512]],[[-0.30638695]],[[ 0.48812747]],[[ 0.29864828]],[[-0.21865617]],[[ 0.64461988]],[[-0.35090404]],[[-0.23838043]],[[-4.52024175]],[[-3.93649278]],0,60,[[-0.09641245]],[[ 0.29097692]],[[-0.08812747]]
0.0181,-0.3378,0.488,-0.353080107678,0.391781067593,[[ 0.00034189]],[[-0.31670097]],[[ 0.49352823]],[[ 0.30587798]],[[-0.22724603]],[[ 0.63859154]],[[-0.35326572]],[[-0.23835552]],[[-4.75496066]],[[-4.04416171]],0,60,[[-0.10988781]],[[ 0.29702574]],[[-0.09352823]]
0.0181,-0.3378,0.488,-0.353080107678,0.391781067593,[[ 0.00748718]],[[-0.32420735]],[[ 0.49801938]],[[ 0.31015561]],[[-0.23272471]],[[ 0.62766577]],[[-0.35537602]],[[-0.23805101]],[[-4.91575675]],[[-4.11611007]],0,60,[[-0.119825]],[[ 0.30134437]],[[-0.09801938]]
0.0181,-0.3378,0.488,-0.353080107678,0.391781067593,[[ 0.01267635]],[[-0.32966559]],[[ 0.5017044]],[[ 0.31232013]],[[-0.23597108]],[[ 0.61272162]],[[-0.35725976]],[[-0.23750312]],[[-5.02283611]],[[-4.16267619]],0,60,[[-0.12716275]],[[ 0.30441703]],[[-0.1017044]]
0.0181,-0.3378,0.488,-0.353080107678,0.391781067593,[[ 0.01643874]],[[-0.33362983]],[[ 0.5046777]],[[ 0.31297667]],[[-0.23761914]],[[ 0.5945352]],[[-0.35893932]],[[-0.23674391]],[[-5.09090858]],[[-4.1912576]],0,60,[[-0.13258904]],[[ 0.30659296]],[[-0.1046777]]
0.0181,-0.3378,0.488,-0.353080107678,0.391781067593,[[ 0.01916058]],[[-0.33650436]],[[ 0.5070252]],[[ 0.31256156]],[[-0.23812625]],[[ 0.57378892]],[[-0.3604349]],[[-0.23580174]],[[-5.13068275]],[[-4.20714706]],0,60,[[-0.13660816]],[[ 0.3081242]],[[-0.1070252]]
0.0359,-0.3753,0.4885,-0.392524548774,0.00925923538476,[[ 0.02606689]],[[-0.34899826]],[[ 0.50890441]],[[ 0.31637359]],[[-0.24832273]],[[ 0.55153866]],[[-0.36594026]],[[-0.23916907]],[[-5.33504563]],[[-4.35236398]],0,60,[[-0.1492221]],[[ 0.31656284]],[[-0.10890441]]
0.0359,-0.3753,0.4885,-0.392524548774,0.00925923538476,[[ 0.03108231]],[[-0.35809445]],[[ 0.51029765]],[[ 0.3182237]],[[-0.25493009]],[[ 0.52776912]],[[-0.37089009]],[[-0.24187907]],[[-5.4774275]],[[-4.44737731]],0,60,[[-0.15875846]],[[ 0.32248022]],[[-0.11029765]]
0.0359,-0.3753,0.4885,-0.392524548774,0.00925923538476,[[ 0.0347185]],[[-0.36471189]],[[ 0.51126942]],[[ 0.31867321]],[[-0.25895835]],[[ 0.50293991]],[[-0.37533854]],[[-0.24400829]],[[-5.57419566]],[[-4.50703559]],0,60,[[-0.16600035]],[[ 0.32659458]],[[-0.11126942]]
0.0359,-0.3753,0.4885,-0.392524548774,0.00925923538476,[[ 0.03734877]],[[-0.36952109]],[[ 0.51187784]],[[ 0.31812709]],[[-0.26113672]],[[ 0.47744724]],[[-0.3793345]],[[-0.2456248]],[[-5.63739617]],[[-4.54191596]],0,60,[[-0.17152823]],[[ 0.32942197]],[[-0.11187784]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.0392455]],[[-0.37301125]],[[ 0.51217511]],[[ 0.31687748]],[[-0.26199162]],[[ 0.4516304]],[[-0.38292212]],[[-0.24678907]],[[-5.67589155]],[[-4.55954786]],0,60,[[-0.17577236]],[[ 0.33133318]],[[-0.11217511]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.0406074]],[[-0.37553931]],[[ 0.512208]],[[ 0.31513499]],[[-0.26190304]],[[ 0.4257777]],[[-0.38614125]],[[-0.24755488]],[[-5.69620169]],[[-4.56528481]],0,60,[[-0.17905178]],[[ 0.33259464]],[[-0.112208]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.04157946]],[[-0.3773657]],[[ 0.51201824]],[[ 0.3130514]],[[-0.2611452]],[[ 0.40013192]],[[-0.38902785]],[[-0.24797001]],[[-5.70312426]],[[-4.5629262]],0,60,[[-0.18160326]],[[ 0.33339763]],[[-0.11201824]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.04226745]],[[-0.37868043]],[[ 0.51164299]],[[ 0.31073598]],[[-0.25991596]],[[ 0.37489534]],[[-0.39161443]],[[-0.24807695]],[[-5.70019159]],[[-4.5551612]],0,60,[[-0.18360272]],[[ 0.33387939]],[[-0.11164299]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.04274854]],[[-0.37962214]],[[ 0.51111519]],[[ 0.30826731]],[[-0.25835798]],[[ 0.3502343]],[[-0.3939303]],[[-0.24791345]],[[-5.69000664]],[[-4.54388606]],0,60,[[-0.18518114]],[[ 0.33413823]],[[-0.11111519]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.04307903]],[[-0.38029198]],[[ 0.51046394]],[[ 0.30570181]],[[-0.25657404]],[[ 0.32628344]],[[-0.39600195]],[[-0.24751307]],[[-5.67448996]],[[-4.53043096]],0,60,[[-0.18643626]],[[ 0.33424439]],[[-0.11046394]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.0433]],[[-0.38076374]],[[ 0.50971484]],[[ 0.3030799]],[[-0.25463817]],[[ 0.30314944]],[[-0.39785331]],[[-0.24690561]],[[-5.65506085]],[[-4.51572238]],0,60,[[-0.18744123]],[[ 0.33424796]],[[-0.10971484]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.04344139]],[[-0.38109126]],[[ 0.50889032]],[[ 0.30043043]],[[-0.25260356]],[[ 0.28091454]],[[-0.39950595]],[[-0.24611757]],[[-5.63277031]],[[-4.50039933]],0,60,[[-0.18825102]],[[ 0.33418447]],[[-0.10889032]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.04352506]],[[-0.38131382]],[[ 0.50800994]],[[ 0.29777393]],[[-0.25050841]],[[ 0.25963967]],[[-0.40097938]],[[-0.24517246]],[[-5.60839858]],[[-4.4848966]],0,60,[[-0.18890711]],[[ 0.33407897]],[[-0.10800994]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.04356694]],[[-0.38146006]],[[ 0.50709066]],[[ 0.29512491]],[[-0.24838003]],[[ 0.23936724]],[[-0.4022912]],[[-0.24409117]],[[-5.58252654]],[[-4.4695043]],0,60,[[-0.18944099]],[[ 0.33394905]],[[-0.10709066]]
0.0359,-0.3753,0.4885,-0.392524548774,0.0,[[ 0.04357865]],[[-0.38155089]],[[ 0.5061471]],[[ 0.29249354]],[[-0.24623793]],[[ 0.22012373]],[[-0.40345731]],[[-0.24289225]],[[-5.55558815]],[[-4.45441052]],0,60,[[-0.18987672]],[[ 0.33380685]],[[-0.1061471]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.06280531]],[[-0.3868605]],[[ 0.51444758]],[[ 0.30697204]],[[-0.24876672]],[[ 0.2552938]],[[-0.40310806]],[[-0.2403015]],[[-5.8948161]],[[-4.3962334]],0,60,[[-0.20952854]],[[ 0.33121495]],[[-0.11444758]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.07681292]],[[-0.39071851]],[[ 0.52172377]],[[ 0.31661132]],[[-0.24997436]],[[ 0.28252946]],[[-0.40277426]],[[-0.23777068]],[[-6.13075028]],[[-4.3521144]],0,60,[[-0.22381689]],[[ 0.32934355]],[[-0.12172377]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.08701256]],[[-0.39351755]],[[ 0.52807184]],[[ 0.32276222]],[[-0.25023611]],[[ 0.30284278]],[[-0.40245476]],[[-0.23529712]],[[-6.29178949]],[[-4.3181939]],0,60,[[-0.23419268]],[[ 0.32799548]],[[-0.12807184]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.09443386]],[[-0.39554413]],[[ 0.53358116]],[[ 0.32640177]],[[-0.24982319]],[[ 0.31714839]],[[-0.40214846]],[[-0.23287834]],[[-6.39856682]],[[-4.29167839]],0,60,[[-0.24171464]],[[ 0.32702744]],[[-0.13358116]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.09982814]],[[-0.3970073]],[[ 0.53833462]],[[ 0.32823665]],[[-0.24893165]],[[ 0.32627052]],[[-0.40185439]],[[-0.23051204]],[[-6.46607286]],[[-4.27054562]],0,60,[[-0.2471553]],[[ 0.32633527]],[[-0.13833462]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.10374362]],[[-0.39805958]],[[ 0.54240883]],[[ 0.32877791]],[[-0.2477031]],[[ 0.33094988]],[[-0.40157165]],[[-0.22819606]],[[-6.50519831]],[[-4.25333136]],0,60,[[-0.25107833]],[[ 0.32584328]],[[-0.14240883]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.10658035]],[[-0.39881229]],[[ 0.54587445]],[[ 0.32839514]],[[-0.24623982]],[[ 0.33185012]],[[-0.40129944]],[[-0.22592839]],[[-6.52385462]],[[-4.2389753]],0,60,[[-0.253895]],[[ 0.32549646]],[[-0.14587445]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.1086302]],[[-0.39934663]],[[ 0.54879648]],[[ 0.32735553]],[[-0.24461561]],[[ 0.32956398]],[[-0.40103701]],[[-0.22370717]],[[-6.52778827]],[[-4.22670949]],0,60,[[-0.25590538]],[[ 0.32525481]],[[-0.14879648]]
0.1054,-0.3943,0.5467,-0.379260046458,1.03928582048,[[ 0.11010619]],[[-0.39972186]],[[ 0.55123459]],[[ 0.3258522]],[[-0.24288367]],[[ 0.32461918]],[[-0.40078368]],[[-0.22153062]],[[-6.52117244]],[[-4.21597768]],0,60,[[-0.25732838]],[[ 0.32508928]],[[-0.15123459]]
0.178,-0.5076,0.5651,-0.456752665247,0.191666754252,[[ 0.13122628]],[[-0.43129097]],[[ 0.55616961]],[[ 0.34068293]],[[-0.26707927]],[[ 0.33435744]],[[-0.40856967]],[[-0.22636168]],[[-7.10526867]],[[-4.53399233]],0,60,[[-0.29177572]],[[ 0.3436556]],[[-0.15616961]]
0.178,-0.5076,0.5651,-0.456752665247,0.191666754252,[[ 0.14661534]],[[-0.45430793]],[[ 0.56040168]],[[ 0.35056128]],[[-0.283853]],[[ 0.33948079]],[[-0.41558879]],[[-0.23045428]],[[-7.5287306]],[[-4.74603303]],0,60,[[-0.3175524]],[[ 0.35644387]],[[-0.16040168]]
0.178,-0.5076,0.5651,-0.456752665247,0.191666754252,[[ 0.15782267]],[[-0.47108449]],[[ 0.56400379]],[[ 0.35686603]],[[-0.29526289]],[[ 0.34067616]],[[-0.42191498]],[[-0.23388912]],[[-7.83379374]],[[-4.88374362]],0,60,[[-0.33689561]],[[ 0.36514372]],[[-0.16400379]]
0.178,-0.5076,0.5651,-0.456752665247,0.191666754252,[[ 0.16597883]],[[-0.48330756]],[[ 0.56704309]],[[ 0.36059526]],[[-0.30279893]],[[ 0.33855729]],[[-0.42761502]],[[-0.23673831]],[[-8.05159718]],[[-4.96952218]],0,60,[[-0.35146215]],[[ 0.37095758]],[[-0.16704309]]
0.178,-0.5076,0.5651,-0.456752665247,0.191666754252,[[ 0.1719088]],[[-0.49220811]],[[ 0.56958122]],[[ 0.36247143]],[[-0.30753984]],[[ 0.33367068]],[[-0.43274928]],[[-0.23906635]],[[-8.20507914]],[[-5.01922079]],0,60,[[-0.36247804]],[[ 0.37474142]],[[-0.16958122]]
0.178,-0.5076,0.5651,-0.456752665247,0.191666754252,[[ 0.17621457]],[[-0.49868442]],[[ 0.57167461]],[[ 0.36301749]],[[-0.31026659]],[[ 0.32650131]],[[-0.43737232]],[[-0.24093085]],[[-8.3111272]],[[-5.04405188]],0,60,[[-0.37085017]],[[ 0.37710459]],[[-0.17167461]]
0.178,-0.5076,0.5651,-0.456752665247,0.191666754252,[[ 0.17933544]],[[-0.50339194]],[[ 0.57337478]],[[ 0.36261191]],[[-0.3115446]],[[ 0.31747797]],[[-0.44153347]],[[-0.24238334]],[[-8.38217084]],[[-5.05193638]],0,60,[[-0.37724937]],[[ 0.3784806]],[[-0.17337478]]
0.178,-0.5076,0.5651,-0.456752665247,0.191666754252,[[ 0.18159195]],[[-0.506809]],[[ 0.57472868]],[[ 0.36152856]],[[-0.31178317]],[[ 0.30697825]],[[-0.4452773]],[[-0.24346987]],[[-8.4273584]],[[-5.04845847]],0,60,[[-0.38217192]],[[ 0.37917756]],[[-0.17472868]]
0.1838,-0.5226,0.5656,-0.466526509058,0.00641025076722,[[ 0.18481883]],[[-0.51342467]],[[ 0.57585848]],[[ 0.36122338]],[[-0.31453151]],[[ 0.29579175]],[[-0.44965175]],[[-0.24505515]],[[-8.51637566]],[[-5.08317814]],0,60,[[-0.38960859]],[[ 0.38205764]],[[-0.17585848]]
0.1838,-0.5226,0.5656,-0.466526509058,0.00641025076722,[[ 0.18715306]],[[-0.51823406]],[[ 0.57671453]],[[ 0.36022584]],[[-0.31583039]],[[ 0.28367177]],[[-0.45358854]],[[-0.24626118]],[[-8.57510221]],[[-5.09866038]],0,60,[[-0.39531528]],[[ 0.3838211]],[[-0.17671453]]
0.1838,-0.5226,0.5656,-0.466526509058,0.00641025076722,[[ 0.18883617]],[[-0.52172558]],[[ 0.57733252]],[[ 0.35873766]],[[-0.31608878]],[[ 0.27087789]],[[-0.45712987]],[[-0.24713039]],[[-8.61140471]],[[-5.10104968]],0,60,[[-0.3997234]],[[ 0.38480889]],[[-0.17733252]]
0.1838,-0.5226,0.5656,-0.466526509058,0.00641025076722,[[ 0.19004442]],[[-0.52425566]],[[ 0.57774463]],[[ 0.35690474]],[[-0.31560279]],[[ 0.25763462]],[[-0.46031391]],[[-0.24770071]],[[-8.63108697]],[[-5.09469309]],0,60,[[-0.40315304]],[[ 0.3852642]],[[-0.17774463]]
0.1838,-0.5226,0.5656,-0.466526509058,0.00641025076722,[[ 0.19090642]],[[-0.52608439]],[[ 0.57797983]],[[ 0.35483257]],[[-0.31458678]],[[ 0.24413488]],[[-0.46317516]],[[-0.24800605]],[[-8.6384334]],[[-5.08265431]],0,60,[[-0.40584197]],[[ 0.38536001]],[[-0.17797983]]
0.1838,-0.5226,0.5656,-0.466526509058,0.00641025076722,[[ 0.19151604]],[[-0.52740155]],[[ 0.57806409]],[[ 0.35259738]],[[-0.31319586]],[[ 0.23054325]],[[-0.46574479]],[[-0.24807674]],[[-8.63660985]],[[-5.06708125]],0,60,[[-0.40796706]],[[ 0.38521898]],[[-0.17806409]]
0.1838,-0.5226,0.5656,-0.466526509058,0.00641025076722,[[ 0.19194173]],[[-0.52834563]],[[ 0.57802066]],[[ 0.35025418]],[[-0.31154226]],[[ 0.21699898]],[[-0.46805099]],[[-0.24793989]],[[-8.62795882]],[[-5.04946879]],0,60,[[-0.4096602]],[[ 0.3849276]],[[-0.17802066]]
0.2352,-0.5613,0.5805,-0.522202512197,0.229230567436,[[ 0.20640652]],[[-0.53968885]],[[ 0.58023984]],[[ 0.35848771]],[[-0.317722]],[[ 0.21728267]],[[-0.47583659]],[[-0.25207157]],[[-8.94904723]],[[-5.03392886]],0,60,[[-0.43069867]],[[ 0.38518355]],[[-0.18023984]]
0.2352,-0.5613,0.5805,-0.522202512197,0.229230567436,[[ 0.21694153]],[[-0.54794839]],[[ 0.58210849]],[[ 0.36367548]],[[-0.32151558]],[[ 0.21552867]],[[-0.48285737]],[[-0.25555227]],[[-9.17938474]],[[-5.00472447]],0,60,[[-0.44655788]],[[ 0.38457395]],[[-0.18210849]]
0.2352,-0.5613,0.5805,-0.522202512197,0.229230567436,[[ 0.22460905]],[[-0.55395786]],[[ 0.5836652]],[[ 0.36666567]],[[-0.32358852]],[[ 0.21207713]],[[-0.48918683]],[[-0.25845212]],[[-9.34293507]],[[-4.96778725]],0,60,[[-0.45857521]],[[ 0.38344142]],[[-0.1836652]]
0.2352,-0.5613,0.5805,-0.522202512197,0.229230567436,[[ 0.23018429]],[[-0.55832558]],[[ 0.58494532]],[[ 0.36807292]],[[-0.32442305]],[[ 0.20722967]],[[-0.49489142]],[[-0.2608339]],[[-9.45727669]],[[-4.92702751]],0,60,[[-0.46773582]],[[ 0.382015]],[[-0.18494532]]
0.2352,-0.5613,0.5805,-0.522202512197,0.229230567436,[[ 0.23423294]],[[-0.56149545]],[[ 0.58598109]],[[ 0.36834256]],[[-0.32436855]],[[ 0.20125275]],[[-0.50003122]],[[-0.26275387]],[[-9.5353083]],[[-4.88498945]],0,60,[[-0.47476588]],[[ 0.38044654]],[[-0.18598109]]
0.2352,-0.5613,0.5805,-0.522202512197,0.229230567436,[[ 0.23716782]],[[-0.56379142]],[[ 0.58680187]],[[ 0.36779725]],[[-0.32367815]],[[ 0.19438079]],[[-0.50466054]],[[-0.26426237]],[[-9.58650016]],[[-4.84329554]],0,60,[[-0.48020114]],[[ 0.37883533]],[[-0.18680187]]
0.2352,-0.5613,0.5805,-0.522202512197,0.229230567436,[[ 0.23929018]],[[-0.56544988]],[[ 0.58743433]],[[ 0.36667072]],[[-0.32253518]],[[ 0.18681916]],[[-0.5088285]],[[-0.26540453]],[[-9.61781136]],[[-4.80294812]],0,60,[[-0.48443734]],[[ 0.37724503]],[[-0.18743433]]
0.2352,-0.5613,0.5805,-0.522202512197,0.229230567436,[[ 0.24081984]],[[-0.56664333]],[[ 0.58790261]],[[ 0.36513224]],[[-0.32107239]],[[ 0.17874688]],[[-0.51257948]],[[-0.26622073]],[[-9.63436162]],[[-4.76453428]],0,60,[[-0.48776734]],[[ 0.37571515]],[[-0.18790261]]
