x,y,z,yaw,vzcam,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
-0.2454,0.0163,0.1349,0.00855211333477,-0.00695652116224,[[-0.24497077]],[[ 0.01080283]],[[ 0.14257612]],[[ 0.0151579]],[[-0.00444586]],[[ 0.28030346]],[[ 0.04570114]],[[ 0.06601462]],[[ 2.29282497]],[[ 0.1684938]],0,60,[[ 0.24422146]],[[-0.02198309]],[[ 0.25742388]]
-0.2454,0.0163,0.1349,0.00855211333477,-0.00695652116224,[[-0.24498211]],[[ 0.01231284]],[[ 0.1437126]],[[ 0.0149351]],[[-0.00232009]],[[ 0.27069348]],[[ 0.04217105]],[[ 0.05975345]],[[ 2.29421201]],[[ 0.19682323]],0,60,[[ 0.24424522]],[[-0.02262999]],[[ 0.2562874]]
-0.2454,0.0163,0.1349,0.00855211333477,-0.00695652116224,[[-0.2449918]],[[ 0.01341403]],[[ 0.14458751]],[[ 0.01472041]],[[-0.00080219]],[[ 0.26012943]],[[ 0.03898534]],[[ 0.0541805]],[[ 2.2960487]],[[ 0.21577189]],0,60,[[ 0.24428283]],[[-0.02295251]],[[ 0.25541249]]
-0.2454,0.0163,0.1349,0.00855211333477,-0.00695652116224,[[-0.24500024]],[[ 0.01421701]],[[ 0.14523445]],[[ 0.01451295]],[[ 0.00027879]],[[ 0.24885992]],[[ 0.03611003]],[[ 0.04921716]],[[ 2.29813706]],[[ 0.22807443]],0,60,[[ 0.24432726]],[[-0.02305278]],[[ 0.25476555]]
-0.2454,0.0163,0.1349,0.00855211333477,-0.00695652116224,[[-0.24500774]],[[ 0.01480247]],[[ 0.14568373]],[[ 0.01431205]],[[ 0.00104575]],[[ 0.2371005]],[[ 0.03351453]],[[ 0.04479404]],[[ 2.30035089]],[[ 0.23569534]],0,60,[[ 0.24437415]],[[-0.02300394]],[[ 0.25431627]]
-0.2276,0.0245,0.2191,0.00855211333477,1.65097656398,[[-0.24003089]],[[ 0.01752511]],[[ 0.15935346]],[[ 0.02059626]],[[ 0.00457178]],[[ 0.30225275]],[[ 0.03117131]],[[ 0.0408499]],[[ 2.1863935]],[[ 0.2892511]],0,60,[[ 0.23936809]],[[-0.02499746]],[[ 0.24064654]]
-0.2276,0.0245,0.2191,0.00855211333477,1.65097656398,[[-0.23640372]],[[ 0.01950999]],[[ 0.17139711]],[[ 0.02499011]],[[ 0.00706225]],[[ 0.3542716]],[[ 0.02905559]],[[ 0.03733064]],[[ 2.10552405]],[[ 0.32702904]],0,60,[[ 0.23573714]],[[-0.02636964]],[[ 0.22860289]]
-0.2276,0.0245,0.2191,0.00855211333477,1.65097656398,[[-0.23376101]],[[ 0.02095674]],[[ 0.18196286]],[[ 0.02802639]],[[ 0.00880844]],[[ 0.39476871]],[[ 0.02714504]],[[ 0.03418846]],[[ 2.04850956]],[[ 0.35338198]],0,60,[[ 0.23310609]],[[-0.02729369]],[[ 0.21803714]]
-0.2276,0.0245,0.2191,0.00855211333477,1.65097656398,[[-0.23183639]],[[ 0.02201095]],[[ 0.19118885]],[[ 0.0300883]],[[ 0.0100199]],[[ 0.42520509]],[[ 0.02541954]],[[ 0.03138107]],[[ 2.00868789]],[[ 0.3714829]],0,60,[[ 0.23120204]],[[-0.02789638]],[[ 0.20881115]]
-0.2276,0.0245,0.2191,0.00855211333477,1.65097656398,[[-0.23043552]],[[ 0.02277884]],[[ 0.19920353]],[[ 0.03145153]],[[ 0.01084738]],[[ 0.44690164]],[[ 0.02386098]],[[ 0.02887108]],[[ 1.98125068]],[[ 0.38364146]],0,60,[[ 0.22982645]],[[-0.02827025]],[[ 0.20079647]]
-0.2276,0.0245,0.2191,0.00855211333477,1.65097656398,[[-0.22941666]],[[ 0.02333789]],[[ 0.20612606]],[[ 0.03231439]],[[ 0.01139935]],[[ 0.46104935]],[[ 0.02245302]],[[ 0.02662538]],[[ 1.9627269]],[[ 0.39153648]],0,60,[[ 0.22883487]],[[-0.02848267]],[[ 0.19387394]]
-0.2276,0.0245,0.2191,0.00855211333477,1.65097656398,[[-0.2286764]],[[ 0.0237446]],[[ 0.21206663]],[[ 0.03281958]],[[ 0.01175388]],[[ 0.46871903]],[[ 0.02118096]],[[ 0.02461467]],[[ 1.95061055]],[[ 0.39638642]],0,60,[[ 0.22812221]],[[-0.0285825]],[[ 0.18793337]]
-0.2145,0.0271,0.2624,0.00855211333477,0.656060757738,[[-0.2244821]],[[ 0.02476608]],[[ 0.22401317]],[[ 0.03744947]],[[ 0.0128364]],[[ 0.5105787]],[[ 0.02003154]],[[ 0.02281297]],[[ 1.86241919]],[[ 0.4134123]],0,60,[[ 0.22394099]],[[-0.02925753]],[[ 0.17598683]]
-0.2145,0.0271,0.2624,0.00855211333477,0.656060757738,[[-0.22142637]],[[ 0.02550996]],[[ 0.23441182]],[[ 0.04062486]],[[ 0.01356535]],[[ 0.54109893]],[[ 0.01899278]],[[ 0.02119727]],[[ 1.80026794]],[[ 0.42501977]],0,60,[[ 0.22090196]],[[-0.02971061]],[[ 0.16558818]]
-0.2145,0.0271,0.2624,0.00855211333477,0.656060757738,[[-0.21920118]],[[ 0.02605135]],[[ 0.24341337]],[[ 0.04275549]],[[ 0.01404061]],[[ 0.56180324]],[[ 0.01805393]],[[ 0.01974716]],[[ 1.7569316]],[[ 0.43270789]],0,60,[[ 0.21869515]],[[-0.03000433]],[[ 0.15658663]]
-0.2145,0.0271,0.2624,0.00855211333477,0.656060757738,[[-0.21758182]],[[ 0.02644504]],[[ 0.25115748]],[[ 0.04413645]],[[ 0.0143341]],[[ 0.57406284]],[[ 0.01720525]],[[ 0.01844453]],[[ 1.7271812]],[[ 0.43757126]],0,60,[[ 0.21709464]],[[-0.03018449]],[[ 0.14884252]]
-0.2145,0.0271,0.2624,0.00855211333477,0.656060757738,[[-0.21640435]],[[ 0.02673101]],[[ 0.2577731]],[[ 0.04498028]],[[ 0.0144976]],[[ 0.57910832]],[[ 0.01643797]],[[ 0.01727331]],[[ 1.70723226]],[[ 0.44040778]],0,60,[[ 0.21593573]],[[-0.03028449]],[[ 0.1422269]]
-0.2145,0.0271,0.2624,-0.00453785605519,0.0,[[-0.21554919]],[[ 0.02693842]],[[ 0.26337904]],[[ 0.04544007]],[[ 0.01456841]],[[ 0.57804071]],[[ 0.01433668]],[[ 0.01450706]],[[ 1.69496582]],[[ 0.4394128]],0,60,[[ 0.21514084]],[[-0.0300258]],[[ 0.13662096]]
-0.2145,0.0271,0.2624,-0.00453785605519,0.0,[[-0.21492908]],[[ 0.02708853]],[[ 0.26808446]],[[ 0.04562607]],[[ 0.01457339]],[[ 0.57184201]],[[ 0.01243968]],[[ 0.01205123]],[[ 1.68771664]],[[ 0.43764713]],0,60,[[ 0.21457549]],[[-0.02976001]],[[ 0.13191554]]
-0.2145,0.0271,0.2624,-0.00453785605519,0.0,[[-0.21448039]],[[ 0.02719687]],[[ 0.27198942]],[[ 0.04561766]],[[ 0.01453185]],[[ 0.56138508]],[[ 0.01072709]],[[ 0.00987147]],[[ 1.68405394]],[[ 0.43537685]],0,60,[[ 0.21417631]],[[-0.02949601]],[[ 0.12801058]]
-0.2145,0.0271,0.2624,-0.00453785605519,0.0,[[-0.21415668]],[[ 0.02727476]],[[ 0.27518542]],[[ 0.045472]],[[ 0.0144577]],[[ 0.54744302]],[[ 0.00918097]],[[ 0.00793728]],[[ 1.68294437]],[[ 0.43279364]],0,60,[[ 0.21389725]],[[-0.02923975]],[[ 0.12481458]]
-0.2145,0.0271,0.2624,-0.00453785605519,0.0,[[-0.21392408]],[[ 0.02733046]],[[ 0.2777559]],[[ 0.04523019]],[[ 0.01436094]],[[ 0.53069796]],[[ 0.00778514]],[[ 0.00622157]],[[ 1.68364203]],[[ 0.43003424]],0,60,[[ 0.21370483]],[[-0.02899504]],[[ 0.1222441]]
-0.1916,0.0367,0.2808,0.0188495559215,0.360783477163,[[-0.20738602]],[[ 0.03004116]],[[ 0.282703]],[[ 0.05178949]],[[ 0.01712778]],[[ 0.52862281]],[[ 0.00902205]],[[ 0.007573]],[[ 1.55164636]],[[ 0.48570794]],0,60,[[ 0.20710655]],[[-0.03191095]],[[ 0.117297]]
-0.1916,0.0367,0.2808,0.0188495559215,0.360783477163,[[-0.20262106]],[[ 0.03201705]],[[ 0.28684589]],[[ 0.05632213]],[[ 0.01905374]],[[ 0.52202998]],[[ 0.0101376]],[[ 0.00875648]],[[ 1.45773683]],[[ 0.52551258]],0,60,[[ 0.20228608]],[[-0.03406946]],[[ 0.11315411]]
-0.1916,0.0367,0.2808,0.0188495559215,0.360783477163,[[-0.19914967]],[[ 0.03345686]],[[ 0.29027447]],[[ 0.05939576]],[[ 0.02037409]],[[ 0.51169841]],[[ 0.0111436]],[[ 0.00979075]],[[ 1.3914537]],[[ 0.55384937]],0,60,[[ 0.19876448]],[[-0.03567398]],[[ 0.10972553]]
-0.1916,0.0367,0.2808,0.0188495559215,0.360783477163,[[-0.19662197]],[[ 0.03450558]],[[ 0.29307091]],[[ 0.06141993]],[[ 0.02125858]],[[ 0.49831743]],[[ 0.01205069]],[[ 0.01069249]],[[ 1.34520247]],[[ 0.57389344]],0,60,[[ 0.19619189]],[[-0.03687244]],[[ 0.10692909]]
-0.1916,0.0367,0.2808,0.0188495559215,0.360783477163,[[-0.19478272]],[[ 0.03526897]],[[ 0.29531008]],[[ 0.06269012]],[[ 0.02182969]],[[ 0.48249471]],[[ 0.0128685]],[[ 0.01147652]],[[ 1.31346908]],[[ 0.5879372]],0,60,[[ 0.19431275]],[[-0.03777255]],[[ 0.10468992]]
-0.1916,0.0367,0.2808,0.0188495559215,0.360783477163,[[-0.19344567]],[[ 0.03582423]],[[ 0.29706008]],[[ 0.06341954]],[[ 0.02217579]],[[ 0.46476368]],[[ 0.01360569]],[[ 0.01215599]],[[ 1.29224994]],[[ 0.59763699]],0,60,[[ 0.19294037]],[[-0.0384528]],[[ 0.10293992]]
-0.1884,0.0449,0.2797,0.0125663706144,-0.01964285915,[[-0.19158605]],[[ 0.03850548]],[[ 0.29820773]],[[ 0.06466655]],[[ 0.0246786]],[[ 0.44458168]],[[ 0.01360422]],[[ 0.01202304]],[[ 1.26048209]],[[ 0.64904815]],0,60,[[ 0.1910445]],[[-0.04110821]],[[ 0.10179227]]
-0.1884,0.0449,0.2797,0.0125663706144,-0.01964285915,[[-0.19023417]],[[ 0.04045955]],[[ 0.29900313]],[[ 0.06537761]],[[ 0.02640004]],[[ 0.42353232]],[[ 0.01360186]],[[ 0.01189188]],[[ 1.23935626]],[[ 0.68551636]],0,60,[[ 0.18966626]],[[-0.04304327]],[[ 0.10099687]]
-0.1884,0.0449,0.2797,0.0125663706144,-0.01964285915,[[-0.18925267]],[[ 0.0418831]],[[ 0.29949502]],[[ 0.06570505]],[[ 0.02755861]],[[ 0.40194658]],[[ 0.01359871]],[[ 0.01176257]],[[ 1.22591904]],[[ 0.71115321]],0,60,[[ 0.18866563]],[[-0.04445274]],[[ 0.10050498]]
-0.1884,0.0449,0.2797,0.0125663706144,-0.01964285915,[[-0.18854132]],[[ 0.04291959]],[[ 0.29972715]],[[ 0.06575882]],[[ 0.02831206]],[[ 0.3801077]],[[ 0.01359487]],[[ 0.01163514]],[[ 1.218028]],[[ 0.72894227]],0,60,[[ 0.18794043]],[[-0.04547874]],[[ 0.10027285]]
-0.1884,0.0449,0.2797,0.0125663706144,-0.01964285915,[[-0.188027]],[[ 0.04367371]],[[ 0.29973871]],[[ 0.06561822]],[[ 0.02877431]],[[ 0.35825622]],[[ 0.01359043]],[[ 0.01150964]],[[ 1.21412908]],[[ 0.74104866]],0,60,[[ 0.18741611]],[[-0.04622497]],[[ 0.10026129]]
-0.1658,0.0652,0.2725,0.00314159265359,-0.128571441709,[[-0.18138628]],[[ 0.04985381]],[[ 0.29841962]],[[ 0.07144002]],[[ 0.03450643]],[[ 0.32999183]],[[ 0.01259206]],[[ 0.01036379]],[[ 1.08875306]],[[ 0.85737961]],0,60,[[ 0.18074416]],[[-0.05213382]],[[ 0.10158038]]
-0.1658,0.0652,0.2725,0.00314159265359,-0.128571441709,[[-0.17654685]],[[ 0.05435976]],[[ 0.29707261]],[[ 0.07541807]],[[ 0.03851905]],[[ 0.3031963]],[[ 0.01168969]],[[ 0.00933827]],[[ 1.0003617]],[[ 0.94054597]],0,60,[[ 0.17589935]],[[-0.05641977]],[[ 0.10292739]]
-0.1658,0.0652,0.2725,0.00314159265359,-0.128571441709,[[-0.17302162]],[[ 0.05764422]],[[ 0.29571449]],[[ 0.07806742]],[[ 0.041291]],[[ 0.27788175]],[[ 0.01087408]],[[ 0.00842026]],[[ 0.93872777]],[[ 0.99961882]],0,60,[[ 0.17238458]],[[-0.05952222]],[[ 0.10428551]]
-0.1658,0.0652,0.2725,0.00314159265359,-0.128571441709,[[-0.17045522]],[[ 0.06003746]],[[ 0.29435947]],[[ 0.07976022]],[[ 0.04316827]],[[ 0.25404481]],[[ 0.01013685]],[[ 0.00759832]],[[ 0.89644182]],[[ 1.04119772]],0,60,[[ 0.16983789]],[[-0.06176222]],[[ 0.10564053]]
-0.1658,0.0652,0.2725,0.00314159265359,-0.128571441709,[[-0.16858835]],[[ 0.06178046]],[[ 0.29301948]],[[ 0.08076533]],[[ 0.0444009]],[[ 0.23166907]],[[ 0.00947044]],[[ 0.00686223]],[[ 0.86813516]],[[ 1.07008311]],0,60,[[ 0.16799571]],[[-0.06337427]],[[ 0.10698052]]
-0.1658,0.0652,0.2725,0.00314159265359,-0.128571441709,[[-0.1672318]],[[ 0.06304906]],[[ 0.29170442]],[[ 0.08127699]],[[ 0.04516956]],[[ 0.21072736]],[[ 0.00886804]],[[ 0.00620289]],[[ 0.8499175]],[[ 1.08976609]],0,60,[[ 0.16666611]],[[-0.06452958]],[[ 0.10829558]]
-0.1658,0.0652,0.2725,0.00314159265359,-0.128571441709,[[-0.16624752]],[[ 0.06397156]],[[ 0.2904224]],[[ 0.08143555]],[[ 0.04560482]],[[ 0.19118365]],[[ 0.00832349]],[[ 0.00561218]],[[ 0.83896978]],[[ 1.10278501]],0,60,[[ 0.1657093]],[[-0.06535308]],[[ 0.1095776]]
-0.1576,0.0758,0.2709,0.0274016692563,-0.0235293847055,[[-0.16326332]],[[ 0.06757784]],[[ 0.28892544]],[[ 0.08342521]],[[ 0.04849346]],[[ 0.17152757]],[[ 0.01037118]],[[ 0.00753454]],[[ 0.78630039]],[[ 1.16893055]],0,60,[[ 0.16255369]],[[-0.06926741]],[[ 0.11107456]]
-0.1576,0.0758,0.2709,0.0274016692563,-0.0235293847055,[[-0.16109165]],[[ 0.0702056]],[[ 0.28750126]],[[ 0.08464167]],[[ 0.05044249]],[[ 0.15342451]],[[ 0.01222013]],[[ 0.00923159]],[[ 0.74969978]],[[ 1.21573291]],0,60,[[ 0.16022173]],[[-0.07216887]],[[ 0.11249874]]
-0.1576,0.0758,0.2709,0.0274016692563,-0.0235293847055,[[-0.15951278]],[[ 0.07211942]],[[ 0.28615133]],[[ 0.08530256]],[[ 0.05171418]],[[ 0.1367935]],[[ 0.0138895]],[[ 0.01072755]],[[ 0.72483136]],[[ 1.24852356]],0,60,[[ 0.15849573]],[[-0.07432794]],[[ 0.11384867]]
-0.1576,0.0758,0.2709,0.0274016692563,-0.0235293847055,[[-0.15836638]],[[ 0.07351233]],[[ 0.28487622]],[[ 0.08556519]],[[ 0.05249813]],[[ 0.12155294]],[[ 0.0153966]],[[ 0.01204407]],[[ 0.70852504]],[[ 1.27116368]],0,60,[[ 0.15721581]],[[-0.07594182]],[[ 0.11512378]]
-0.1576,0.0758,0.2709,0.0274016692563,-0.0235293847055,[[-0.15753543]],[[ 0.0745252]],[[ 0.28367573]],[[ 0.08554324]],[[ 0.05293145]],[[ 0.10762148]],[[ 0.01675709]],[[ 0.01320045]],[[ 0.69846385]],[[ 1.28645079]],0,60,[[ 0.15626455]],[[-0.07715444]],[[ 0.11632427]]
-0.1576,0.0758,0.2709,0.0274016692563,-0.0235293847055,[[-0.1569346]],[[ 0.07526081]],[[ 0.28254901]],[[ 0.08531887]],[[ 0.05311326]],[[ 0.09491867]],[[ 0.01798508]],[[ 0.01421395]],[[ 0.69295448]],[[ 1.29641259]],0,60,[[ 0.15555572]],[[-0.07807097]],[[ 0.11745099]]
-0.1576,0.0758,0.2709,0.0274016692563,-0.0235293847055,[[-0.15650157]],[[ 0.07579417]],[[ 0.28149464]],[[ 0.08495143]],[[ 0.05311521]],[[ 0.0833656]],[[ 0.01909336]],[[ 0.01509997]],[[ 0.69075939]],[[ 1.30251939]],0,[[ 60.08967582]],[[ 0.15502597]],[[-0.07876832]],[[ 0.11850536]]
-0.1576,0.0758,0.2709,0.0274016692563,-0.0235293847055,[[-0.15619092]],[[ 0.07618]],[[ 0.2805108]],[[ 0.08448377]],[[ 0.05298909]],[[ 0.07288538]],[[ 0.02009346]],[[ 0.01587228]],[[ 0.69097396]],[[ 1.30583769]],0,[[ 60.87248353]],[[ 0.15462877]],[[-0.07930283]],[[ 0.1194892]]
-0.1422,0.0847,0.2432,0.0162315620435,-0.369334272599,[[-0.15171012]],[[ 0.07891981]],[[ 0.27519003]],[[ 0.08761556]],[[ 0.05489257]],[[ 0.03800143]],[[ 0.01983399]],[[ 0.015495]],[[ 0.61428099]],[[ 1.35057229]],0,[[ 63.58039832]],[[ 0.15011509]],[[-0.08191311]],[[ 0.12480997]]
-0.1422,0.0847,0.2432,0.0162315620435,-0.369334272599,[[-0.1484464]],[[ 0.08091535]],[[ 0.27042208]],[[ 0.08965674]],[[ 0.05612931]],[[ 0.00831676]],[[ 0.01959843]],[[ 0.01514551]],[[ 0.56092683]],[[ 1.38170449]],0,[[ 65.89672274]],[[ 0.14683218]],[[-0.08380894]],[[ 0.12957792]]
-0.1422,0.0847,0.2432,0.0162315620435,-0.369334272599,[[-0.14607069]],[[ 0.08236785]],[[ 0.26616276]],[[ 0.09091196]],[[ 0.0568856]],[[-0.01672328]],[[ 0.01938449]],[[ 0.01482111]],[[ 0.52449184]],[[ 1.4029644]],0,[[ 67.86249163]],[[ 0.14444669]],[[-0.0851837]],[[ 0.13383724]]
-0.1219,0.0963,0.1951,0.0102974425868,-1.50312195384,[[-0.13873123]],[[ 0.0866308]],[[ 0.25472067]],[[ 0.09632894]],[[ 0.05999754]],[[-0.08173743]],[[ 0.01857427]],[[ 0.01397688]],[[ 0.39671618]],[[ 1.47390601]],0,[[ 72.98558619]],[[ 0.13709829]],[[-0.08919254]],[[ 0.14527933]]
-0.1219,0.0963,0.1951,0.0102974425868,-1.50312195384,[[-0.1333822]],[[ 0.08973742]],[[ 0.24455153]],[[ 0.09999678]],[[ 0.06209387]],[[-0.13566249]],[[ 0.01784119]],[[ 0.01321403]],[[ 0.30671405]],[[ 1.52402734]],0,[[ 77.26879811]],[[ 0.13176004]],[[-0.09210271]],[[ 0.15544847]]
-0.1219,0.0963,0.1951,0.0102974425868,-1.50312195384,[[-0.12948553]],[[ 0.09200029]],[[ 0.23554614]],[[ 0.10240195]],[[ 0.0634572]],[[-0.17976752]],[[ 0.01717785]],[[ 0.01252417]],[[ 0.24409291]],[[ 1.55899773]],0,[[ 80.80641913]],[[ 0.12788614]],[[-0.09421089]],[[ 0.16445386]]
-0.1219,0.0963,0.1951,0.0102974425868,-1.50312195384,[[-0.12664857]],[[ 0.09364754]],[[ 0.22760201]],[[ 0.10389657]],[[ 0.06429206]],[[-0.21520976]],[[ 0.01657757]],[[ 0.01189978]],[[ 0.20130744]],[[ 1.58295057]],0,[[ 83.68458269]],[[ 0.12507879]],[[-0.0957341]],[[ 0.17239799]]
-0.1219,0.0963,0.1951,0.0102974425868,-1.50312195384,[[-0.12458481]],[[ 0.0948456]],[[ 0.22062322]],[[ 0.10473548]],[[ 0.06474651]],[[-0.2430419]],[[ 0.01603431]],[[ 0.01133415]],[[ 0.17287936]],[[ 1.59889861]],0,85,[[ 0.12304808]],[[-0.09683096]],[[ 0.17937678]]
-0.1219,0.0963,0.1951,0.0102974425868,-1.50312195384,[[-0.12308517]],[[ 0.09571595]],[[ 0.21452024]],[[ 0.10510315]],[[ 0.0649277]],[[-0.26421896]],[[ 0.0155426]],[[ 0.01082126]],[[ 0.15483131]],[[ 1.60903724]],0,85,[[ 0.12158269]],[[-0.09761738]],[[ 0.18547976]]
-0.1219,0.0963,0.1951,0.0102974425868,-1.50312195384,[[-0.1219971]],[[ 0.09634722]],[[ 0.20920976]],[[ 0.10513306]],[[ 0.06491316]],[[-0.27960513]],[[ 0.01509751]],[[ 0.01035571]],[[ 0.1442758]],[[ 1.61496588]],0,85,[[ 0.12052864]],[[-0.09817802]],[[ 0.19079024]]
-0.1058,0.1144,0.1611,0.00837758040957,-0.453333045112,[[-0.11676362]],[[ 0.10180195]],[[ 0.19920725]],[[ 0.10848619]],[[ 0.06876616]],[[-0.32115968]],[[ 0.01449626]],[[ 0.00976706]],[[ 0.05804053]],[[ 1.70670178]],0,85,[[ 0.11527566]],[[-0.10348383]],[[ 0.20079275]]
-0.1058,0.1144,0.1611,0.00837758040957,-0.453333045112,[[-0.11295139]],[[ 0.10577789]],[[ 0.19044603]],[[ 0.1106581]],[[ 0.07138474]],[[-0.35316045]],[[ 0.01395225]],[[ 0.00923503]],[[-0.00178673]],[[ 1.7717738]],0,85,[[ 0.1114646]],[[-0.10734347]],[[ 0.20955397]]
-0.1058,0.1144,0.1611,0.00837758040957,-0.453333045112,[[-0.11017617]],[[ 0.10867476]],[[ 0.18280903]],[[ 0.11197797]],[[ 0.07311149]],[[-0.37683335]],[[ 0.01345998]],[[ 0.0087538]],[[-0.04248398]],[[ 1.81745538]],0,85,[[ 0.10870348]],[[-0.11014784]],[[ 0.21719097]]
-0.1058,0.1144,0.1611,0.00837758040957,-0.453333045112,[[-0.10815762]],[[ 0.11078428]],[[ 0.17618751]],[[ 0.11268416]],[[ 0.07419453]],[[-0.39328572]],[[ 0.0130145]],[[ 0.00831819]],[[-0.069335]],[[ 1.84904233]],0,85,[[ 0.1067067]],[[-0.11218247]],[[ 0.22381249]]
-0.1058,0.1144,0.1611,0.00837758040957,-0.453333045112,[[-0.10669112]],[[ 0.11231928]],[[ 0.17048067]],[[ 0.11294927]],[[ 0.07481355]],[[-0.40351499]],[[ 0.01261134]],[[ 0.00792354]],[[-0.08617582]],[[ 1.87039027]],0,85,[[ 0.10526618]],[[-0.11365583]],[[ 0.22951933]]
-0.1058,0.1144,0.1611,0.00837758040957,-0.453333045112,[[-0.1056274]],[[ 0.11343511]],[[ 0.1655954]],[[ 0.11289827]],[[ 0.07509867]],[[-0.40841706]],[[ 0.01224644]],[[ 0.00756566]],[[-0.09579129]],[[ 1.88430606]],0,85,[[ 0.10423034]],[[-0.11472013]],[[ 0.2344046]]
-0.0935,0.1217,0.1045,0.0223402144255,-0.927870825321,[[-0.1014641]],[[ 0.11625909]],[[ 0.15244446]],[[ 0.11523597]],[[ 0.07669574]],[[-0.46069872]],[[ 0.01335313]],[[ 0.00839067]],[[-0.16347116]],[[ 1.92753733]],0,85,[[ 0.09990267]],[[-0.11760355]],[[ 0.24755554]]
-0.0935,0.1217,0.1045,0.0223402144255,-0.927870825321,[[-0.09843272]],[[ 0.11831535]],[[ 0.1409453]],[[ 0.1166743]],[[ 0.07768267]],[[-0.50044098]],[[ 0.01435281]],[[ 0.00911841]],[[-0.21052723]],[[ 1.95716027]],0,85,[[ 0.09672448]],[[-0.11971591]],[[ 0.2590547]]
-0.0935,0.1217,0.1045,0.0223402144255,-0.927870825321,[[-0.09622727]],[[ 0.11981145]],[[ 0.1309407]],[[ 0.11746434]],[[ 0.07822975]],[[-0.52927359]],[[ 0.01525574]],[[ 0.00975907]],[[-0.2425574]],[[ 1.97694177]],0,85,[[ 0.09438834]],[[-0.12126547]],[[ 0.2690593]]
-0.0935,0.1217,0.1045,0.0223402144255,-0.927870825321,[[-0.09462445]],[[ 0.12089883]],[[ 0.1222847]],[[ 0.11778796]],[[ 0.07846033]],[[-0.54866715]],[[ 0.0160712]],[[ 0.01032181]],[[-0.26364316]],[[ 1.98961157]],0,85,[[ 0.09266933]],[[-0.12240388]],[[ 0.2777153]]
-0.0935,0.1217,0.1045,0.0223402144255,-0.927870825321,[[-0.09346131]],[[ 0.121688]],[[ 0.11484221]],[[ 0.11777689]],[[ 0.07846376]],[[-0.55994495]],[[ 0.01680758]],[[ 0.01081482]],[[-0.27676062]],[[ 1.99714819]],0,85,[[ 0.09140292]],[[-0.12324159]],[[ 0.28515779]]
-0.0935,0.1217,0.1045,0.0223402144255,-0.927870825321,[[-0.09261892]],[[ 0.12225962]],[[ 0.1084885]],[[ 0.11752655]],[[ 0.07830475]],[[-0.56429427]],[[ 0.01747247]],[[ 0.01124545]],[[-0.28408007]],[[ 2.00098581]],0,85,[[ 0.09046871]],[[-0.12385915]],[[ 0.2915115]]
-0.0831,0.1373,0.1021,0.0181514242207,-0.043636310672,[[-0.08914356]],[[ 0.12697298]],[[ 0.10272699]],[[ 0.11923286]],[[ 0.08122043]],[[-0.56497797]],[[ 0.01764304]],[[ 0.0112901]],[[-0.33757592]],[[ 2.07630174]],0,85,[[ 0.08688961]],[[-0.1285259]],[[ 0.29727301]]
-0.0831,0.1373,0.1021,0.0181514242207,-0.043636310672,[[-0.08661406]],[[ 0.13040781]],[[ 0.09787601]],[[ 0.12021879]],[[ 0.08315416]],[[-0.56037186]],[[ 0.01779649]],[[ 0.01132106]],[[-0.37399865]],[[ 2.12930135]],0,85,[[ 0.08427967]],[[-0.1319285]],[[ 0.30212399]]
-0.0831,0.1373,0.1021,0.0181514242207,-0.043636310672,[[-0.08477472]],[[ 0.13290968]],[[ 0.09383524]],[[ 0.12068575]],[[ 0.0843783]],[[-0.55135944]],[[ 0.01793447]],[[ 0.01133984]],[[-0.39801995]],[[ 2.16609023]],0,85,[[ 0.08237755]],[[-0.13440861]],[[ 0.30616476]]
-0.0831,0.1373,0.1021,0.0181514242207,-0.043636310672,[[-0.08343893]],[[ 0.13473077]],[[ 0.09051288]],[[ 0.12077967]],[[ 0.08509027]],[[-0.53872412]],[[ 0.01805848]],[[ 0.01134784]],[[-0.41304069]],[[ 2.19110919]],0,85,[[ 0.08099243]],[[-0.1362155]],[[ 0.30948712]]
-0.0831,0.1373,0.1021,0.0181514242207,-0.043636310672,[[-0.08247054]],[[ 0.13605514]],[[ 0.08782515]],[[ 0.1206063]],[[ 0.08543313]],[[-0.52315792]],[[ 0.01816985]],[[ 0.01134626]],[[-0.42153658]],[[ 2.20758825]],0,85,[[ 0.07998496]],[[-0.13753107]],[[ 0.31217485]]
-0.0831,0.1373,0.1021,0.0181514242207,-0.043636310672,[[-0.08177017]],[[ 0.13701706]],[[ 0.08569577]],[[ 0.12024225]],[[ 0.08551059]],[[-0.50526972]],[[ 0.01826982]],[[ 0.01133622]],[[-0.42530974]],[[ 2.21787674]],0,85,[[ 0.07925338]],[[-0.13848804]],[[ 0.31430423]]
-0.0771,0.1439,0.1011,-0.00191986217719,-0.0156249683351,[[-0.07961248]],[[ 0.13953266]],[[ 0.08389644]],[[ 0.12092594]],[[ 0.08669903]],[[-0.48650987]],[[ 0.01630664]],[[ 0.00980075]],[[-0.44996885]],[[ 2.25527959]],0,85,[[ 0.07732669]],[[-0.14081227]],[[ 0.31610356]]
-0.0771,0.1439,0.1011,-0.00191986217719,-0.0156249683351,[[-0.07804426]],[[ 0.14136379]],[[ 0.08254103]],[[ 0.12118137]],[[ 0.08738508]],[[-0.466272]],[[ 0.01453134]],[[ 0.00842413]],[[-0.46456464]],[[ 2.28097903]],0,85,[[ 0.07598189]],[[-0.14248291]],[[ 0.31745897]]
